window,variable,pre_etf,post_etf,change,abs_change
365,EMA200_marketcap,-0.5609877710700086,0.5691806556308151,1.1301684267008238,1.1301684267008238
365,EMA100_marketcap,-0.17972155781177232,0.7775484603828927,0.9572700181946651,0.9572700181946651
365,EMA100_volume,-0.6359264505579222,0.22938433264084432,0.8653107831987665,0.8653107831987665
365,M2SL,-0.7860454930169137,0.016762577000213212,0.802808070017127,0.802808070017127
365,OBV,0.10183479892792256,0.8400254009057326,0.7381906019778101,0.7381906019778101
365,NVT_Ratio_MA90,0.07539288463140763,0.7153836183111175,0.6399907336797099,0.6399907336797099
365,SMA30_marketcap,0.19333625511724908,0.8285992449593935,0.6352629898421445,0.6352629898421445
365,EMA30_marketcap,0.21202108408095927,0.8456829927435582,0.633661908662599,0.633661908662599
365,Volume,-0.14461133157785047,0.4468196176285631,0.5914309492064136,0.5914309492064136
365,EMA20_marketcap,0.2662836652020354,0.8470843746771017,0.5808007094750663,0.5808007094750663
365,SMA20_marketcap,0.2526037386099438,0.8290124618813759,0.5764087232714321,0.5764087232714321
365,EMA200_volume,-0.7103925194050715,-0.13484561311578183,0.5755469062892897,0.5755469062892897
365,EMA14_marketcap,0.2933950700903026,0.8435240973641058,0.5501290272738033,0.5501290272738033
365,EMA10_marketcap,0.3061755624640663,0.8366038349907442,0.5304282725266779,0.5304282725266779
365,SMA10_marketcap,0.30141627443349406,0.8240216465307557,0.5226053720972617,0.5226053720972617
365,EMA5_marketcap,0.3073788219813486,0.812344017742739,0.5049651957613904,0.5049651957613904
365,IWM,0.03553287324118158,0.5397872297171273,0.5042543564759457,0.5042543564759457
365,SMA5_marketcap,0.30482858035435406,0.8062663621801756,0.5014377818258215,0.5014377818258215
365,T10Y3M,-0.4063374945817858,0.07011303755235675,0.47645053213414257,0.47645053213414257
365,Active_Addresses_MA90,0.679232928507248,0.2099332479690875,-0.4692996805381605,0.4692996805381605
365,LQD,0.14472794365115715,0.6103702825704864,0.46564233891932927,0.46564233891932927
365,market_cap_approx,0.25721455875181126,0.7153683769179632,0.4581538181661519,0.4581538181661519
365,WTREGEN,0.18500450162400467,0.6322250162955132,0.44722051467150853,0.44722051467150853
365,NVT_Ratio,0.14130204953275452,0.5509160524361744,0.40961400290341987,0.40961400290341987
365,BAMLC0A0CM,-0.30899863101963376,-0.7137404707529007,-0.40474183973326694,0.40474183973326694
365,bc_n_unique_addresses,0.27102472256203713,-0.11604437405346547,-0.3870690966155026,0.3870690966155026
365,bc_n_transactions,0.5804995401575478,0.20541574738821491,-0.3750837927693329,0.3750837927693329
365,DIA,0.5181518474914382,0.856407827264517,0.33825597977307886,0.33825597977307886
365,BAMLH0A0HYM2,-0.30756568910503945,-0.6305913806056278,-0.32302569150058835,0.32302569150058835
365,Hash_Price_MA90,0.2532291475720473,0.5620711721965473,0.30884202462450006,0.30884202462450006
365,T10Y2Y,0.23507142505336165,0.543581537857324,0.30851011280396234,0.30851011280396234
365,volatility_20d,-0.015502434626585055,0.2672186313731147,0.28272106599969976,0.28272106599969976
365,DFF,0.7615623714195298,0.5019066530001419,-0.25965571841938784,0.25965571841938784
365,DEXUSEU,0.46699575237341834,0.22406628111011032,-0.24292947126330802,0.24292947126330802
365,DTWEXBGS,-0.19708541061734847,0.03882746042139223,0.2359128710387407,0.2359128710387407
365,SOFR,0.7595851201835877,0.525501995581334,-0.23408312460225367,0.23408312460225367
365,EURUSD,0.4518491437247197,0.21880837377068837,-0.2330407699540313,0.2330407699540313
365,RRPONTSYD,-0.592619627887163,-0.8247601476047843,-0.23214051971762129,0.23214051971762129
365,Avg_Fee_Per_Tx_MA30,0.34026245286128076,0.5671846392733256,0.22692218641204487,0.22692218641204487
365,BB_width,0.02306334445711092,0.24117511017986282,0.2181117657227519,0.2181117657227519
365,Price_MA200,0.6302474642256459,0.831641781969628,0.2013943177439821,0.2013943177439821
365,Stoch_D,0.1982334540000392,0.39870615121863356,0.20047269721859437,0.20047269721859437
365,Williams_R,0.18463078183053916,0.37345870703686973,0.18882792520633057,0.18882792520633057
365,Stoch_K,0.18463078183034531,0.3734587070360109,0.1888279252056656,0.1888279252056656
365,FED_NET_LIQUIDITY,-0.5844646499996295,-0.7705148679793351,-0.18605021797970556,0.18605021797970556
365,WALCL,-0.5847267202631685,-0.7706876163880363,-0.18596089612486777,0.18596089612486777
365,EMA200_close,0.7270981540768414,0.9125638751476642,0.18546572107082282,0.18546572107082282
365,HYG,0.6937259491314466,0.8737784141988992,0.18005246506745265,0.18005246506745265
365,SILVER,0.27477991976812327,0.09915120073958844,-0.17562871902853483,0.17562871902853483
365,MFI,0.23037838588090362,0.3974775666436652,0.16709918076276156,0.16709918076276156
365,MACD,0.459973464652712,0.6266490969504298,0.1666756322977178,0.1666756322977178
365,MACD_signal,0.4688473343824526,0.633857287346721,0.1650099529642684,0.1650099529642684
365,Puell_Multiple,0.8733923686286966,0.7167994732454931,-0.15659289538320353,0.15659289538320353
365,ATR,0.6921451926680775,0.8483807239304998,0.1562355312624223,0.1562355312624223
365,TLT,-0.3190627506531885,-0.16403661107858286,0.15502613957460565,0.15502613957460565
365,CCI,0.1829708052048199,0.3327418475365548,0.14977104233173488,0.14977104233173488
365,Hash_Ribbon_Spread,0.2766366462268678,0.1294665340114709,-0.1471701122153969,0.1471701122153969
365,UUP,0.3501310108312695,0.4956536839411907,0.14552267310992117,0.14552267310992117
365,Hash_Price,0.5408269483025223,0.6861485856616093,0.14532163735908699,0.14532163735908699
365,DGS10,0.3593923753450205,0.21697922106237486,-0.14241315428264564,0.14241315428264564
