window,variable,pre_etf,post_etf,change,abs_change
90,bc_total_bitcoins,0.6463693632307133,0.7920072479550598,0.14563788472434658,0.14563788472434658
90,SOFR,0.16297108616376796,0.03027323353512166,-0.1326978526286463,0.1326978526286463
90,EMA100_volume,0.6323405264228535,0.7635252299331254,0.1311847035102719,0.1311847035102719
90,ATR,0.7481935118332332,0.6205221077446782,-0.12767140408855504,0.12767140408855504
90,bc_difficulty,0.6817039116743857,0.8006250697251208,0.11892115805073511,0.11892115805073511
90,GLD,0.6341548952343998,0.5158191854598727,-0.11833570977452712,0.11833570977452712
90,EMA200_close,0.6945308225768348,0.8104157642846329,0.11588494170779806,0.11588494170779806
90,GOLD,0.6321090960999894,0.5188293095239257,-0.11327978657606375,0.11327978657606375
90,Difficulty_MA90,0.6695383092705365,0.7823936975803122,0.1128553883097757,0.1128553883097757
90,Hash_Ribbon_MA60,0.7043673928135599,0.8115606752032929,0.10719328238973302,0.10719328238973302
90,TLT,0.12250347017223244,0.22891089225842137,0.10640742208618893,0.10640742208618893
90,T10Y3M,-0.010986038500681514,-0.11218221947256068,-0.10119618097187917,0.10119618097187917
90,EMA100_close,0.7276156906743242,0.8254155139901791,0.0977998233158549,0.0977998233158549
90,SILVER,0.240101088220776,0.14446931993711162,-0.09563176828366438,0.09563176828366438
90,EMA100_marketcap,0.700985490460064,0.7903395958020663,0.08935410534200228,0.08935410534200228
90,Difficulty_MA60,0.7060617717579336,0.7934236850426374,0.08736191328470377,0.08736191328470377
90,Difficulty_MA30,0.722435260139824,0.806695350608813,0.08426009046898908,0.08426009046898908
90,bc_hash_rate,0.4220896940169724,0.3386083306540078,-0.08348136336296458,0.08348136336296458
90,Volume,0.42875973464857026,0.5057187263696559,0.07695899172108561,0.07695899172108561
90,ROC,0.42632756142237604,0.3502940761372669,-0.07603348528510917,0.07603348528510917
90,SMA20_marketcap,0.7875436898971121,0.7116458288875119,-0.07589786100960016,0.07589786100960016
90,market_cap_approx,0.587626547584622,0.6500042745994069,0.062377727014784945,0.062377727014784945
90,BB_width,0.285558045952447,0.3471307412312831,0.06157269527883613,0.06157269527883613
90,SMA30_marketcap,0.7646890724667003,0.7062695582746472,-0.058419514192053046,0.058419514192053046
90,CCI,0.29619331810160904,0.23840757670217347,-0.05778574139943557,0.05778574139943557
90,DGS10,-0.13711237972838433,-0.0863242700833115,0.050788109645072826,0.050788109645072826
90,OBV,0.922027853855443,0.9569133458331539,0.03488549197771096,0.03488549197771096
90,BB_high,0.8626724331185737,0.895439528436239,0.03276709531766531,0.03276709531766531
90,ETH,0.8785576087429776,0.9112212265303519,0.032663617787374255,0.032663617787374255
90,SMA10_marketcap,0.799560741936276,0.768732201188152,-0.030828540748124023,0.030828540748124023
90,EMA5_marketcap,0.7663076518747589,0.7890384833384038,0.02273083146364485,0.02273083146364485
90,EMA20_marketcap,0.8269591383338437,0.8046025857046815,-0.022356552629162252,0.022356552629162252
90,EMA30_marketcap,0.8209215351800646,0.7993001800122695,-0.021621355167795064,0.021621355167795064
90,SMA5_marketcap,0.7488233854065195,0.7694010209323144,0.020577635525794946,0.020577635525794946
90,SMA30_close,0.8186988596387231,0.8371739285687635,0.01847506893004036,0.01847506893004036
90,BB_low,0.6864487621950465,0.702658992849368,0.016210230654321478,0.016210230654321478
90,EMA14_marketcap,0.8234125906556642,0.8091263350768805,-0.014286255578783713,0.014286255578783713
90,SMA10_close,0.9414213388887215,0.9273835487084384,-0.01403779018028306,0.01403779018028306
90,EMA30_close,0.8756624777904197,0.8881145758887495,0.012452098098329811,0.012452098098329811
90,Open,0.9801278963336022,0.9679339677780688,-0.012193928555533362,0.012193928555533362
90,bc_market_cap,0.9655188468107017,0.9541444272192829,-0.011374419591418716,0.011374419591418716
90,SMA20_close,0.8841066908622586,0.874970160034187,-0.009136530828071532,0.009136530828071532
90,BB_mid,0.8841066908622586,0.874970160034187,-0.009136530828071532,0.009136530828071532
90,EMA10_close,0.9618331059817831,0.9528471668968841,-0.008985939084898975,0.008985939084898975
90,SMA5_close,0.975687354629992,0.9668017458173963,-0.008885608812595702,0.008885608812595702
90,EMA14_close,0.9442626580132756,0.9356561251418879,-0.008606532871387684,0.008606532871387684
90,daily_return,0.13986603864691183,0.14681082553906058,0.006944786892148752,0.006944786892148752
90,volume_change,0.013967735053153752,0.007085624489308279,-0.006882110563845473,0.006882110563845473
90,EMA5_close,0.984451769823358,0.978955426325275,-0.005496343498083034,0.005496343498083034
90,RRPONTSYD,-0.6951433648230706,-0.700330116268776,-0.005186751445705351,0.005186751445705351
90,Low,0.9900318209343022,0.9848797359330289,-0.005152085001273288,0.005152085001273288
90,High,0.9928568493437946,0.9887543319448089,-0.0041025173989857056,0.0041025173989857056
90,LQD,0.22957875476167516,0.2334946449640253,0.003915890202350142,0.003915890202350142
90,EMA20_close,0.9180645221334174,0.9145156015388524,-0.0035489205945650193,0.0035489205945650193
90,EMA10_marketcap,0.8131465880093164,0.8099924361067246,-0.0031541519025918285,0.0031541519025918285
90,cumulative_return,1.0000000000001228,0.9999999999999615,-1.6131540547803525e-13,1.6131540547803525e-13
