Date,IBIT_Price,FBTC_Price,GBTC_Price,ARKB_Price,BITB_Price,GBTC_Premium,Total_BTC_ETF_Volume,IBIT_Volume_Change_7d,FBTC_Volume_Change_7d,GBTC_Volume_Change_7d,ARKB_Volume_Change_7d,BITB_Volume_Change_7d
2024-11-05,39.5099983215332,60.65999984741211,55.16999816894531,23.113332748413086,37.79999923706055,-13.54128089537619,54208100,-29.15262360471228,23.570462014305036,-13.57622633828618,-31.25358930182952,-8.16800053803215
2024-11-06,43.400001525878906,66.69999694824219,60.599998474121094,25.363332748413086,41.540000915527344,-12.915961971439918,132237500,77.73835684865962,142.73758565752348,95.19757154347093,168.3139534883721,90.4817820756346
2024-11-07,43.599998474121094,66.9800033569336,60.880001068115234,25.483333587646484,41.70000076293945,-12.819923850266557,57000800,-50.13847630700424,-20.70228029427581,-52.89792068848642,-26.73124484748557,-41.87839337672856
2024-11-08,43.689998626708984,67.18000030517578,61.04999923706055,25.586666107177734,41.83000183105469,-13.308143337889494,59654000,38.05378585020325,13.888830292163279,32.18331856963028,54.53194650817237,58.19529423469134
2024-11-11,49.56999969482422,76.1449966430664,69.22000122070312,28.976667404174805,47.40999984741211,-15.177144676014523,136306600,100.49875311720697,93.766696349065,163.20361276312218,43.41479972844535,66.08539894107422
2024-11-12,51.04999923706055,78.37999725341797,71.2300033569336,29.85333251953125,48.83000183105469,-11.97407596874951,103031100,54.805909049032444,10.90783569209528,65.18695264565525,17.45293590318242,31.161526794742155
2024-11-13,51.040000915527344,78.4800033569336,71.30999755859375,29.856666564941406,48.880001068115234,-14.432210404861637,140794500,186.60874534313115,174.91098890856557,319.5997147187305,61.838797668075095,24.32432432432432
2024-11-14,49.72999954223633,76.4000015258789,69.5,29.093332290649414,47.66999816894531,-13.417643292486432,88986500,65.79960938778629,21.137931573924874,52.72315120113047,152.70004176860192,-5.983375443992822
2024-11-15,52.130001068115234,80.05999755859375,72.80999755859375,30.5,49.849998474121094,-13.094574369537188,63456700,-51.67766303849879,-48.576218379079386,-52.02897587558981,-53.138741953986354,-63.85756246147152
2024-11-18,52.130001068115234,80.12000274658203,72.7699966430664,30.503332138061523,49.91999816894531,-12.640252269961161,82868900,50.04155376663994,37.120348593937116,52.401213903576014,19.641350210970465,22.2233691164327
2024-11-19,52.70000076293945,80.94999694824219,73.58000183105469,30.81333351135254,50.470001220703125,-13.390750291055012,100613000,83.06298476587519,34.286613939876645,51.80234198645599,40.01479289940828,-21.5112257090749
2024-11-20,53.720001220703125,82.54000091552734,74.98999786376953,31.433332443237305,51.43000030517578,-13.59836124491249,89135100,-27.16457362602679,-50.282098416289585,-52.69178120722309,-42.96196111580727,-70.7855545510777
2024-11-21,55.900001525878906,85.87999725341797,78.05000305175781,32.70333480834961,53.5099983215332,-13.875239494178777,119589900,21.55730843820227,-3.015650704726336,9.51443673709107,12.340790917330535,-29.103830402312692
2024-11-22,56.4900016784668,86.7300033569336,78.87000274658203,32.99333190917969,54.099998474121094,-13.403750818950828,89280500,-36.100612373486854,-51.11679188478126,-39.07662562544485,-16.150566773521923,-36.1634329415097
2024-11-25,54.02000045776367,82.97000122070312,75.41999816894531,31.566667556762695,51.70000076293945,-11.948188572239909,96344800,14.171607757457693,3.353780590172395,4.456695645469089,-38.42030696576151,122.09542356377798
2024-11-26,51.70000076293945,79.44999694824219,72.16999816894531,30.253332138061523,49.529998779296875,-14.719381400060067,88835400,43.639032454611694,18.25003844379518,50.58047712726164,18.89704882360941,52.61362496237585
2024-11-27,55.029998779296875,84.51000213623047,76.81999969482422,32.206668853759766,52.68000030517578,-12.986872500523805,79632200,1.2475787500286772,-42.36273333754236,-19.2416652980785,14.953271028037385,8.529684992821561
2024-11-29,55.209999084472656,84.91000366210938,77.08999633789062,32.323333740234375,52.93000030517578,-14.024046285249318,41918700,-62.492829236931904,-52.39172413793103,-31.060201212853457,-36.56629688325409,-37.49048515684468
2024-12-02,54.47999954223633,83.69999694824219,76.02999877929688,31.8799991607666,52.150001525878906,-13.794356268550438,67437500,-24.99497537577775,-36.085948720865744,-39.510087597605924,5.0921809235876525,6.026058631921827
2024-12-03,54.459999084472656,83.63999938964844,75.94999694824219,31.82666778564453,52.130001068115234,-14.007829599326755,50679100,-58.49148977836811,-49.129522870798034,-68.96061919325149,-44.84501061571125,-59.15593462231132
