Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA5_close,EMA10_close,EMA14_close,EMA20_close,EMA30_close,EMA100_close,EMA200_close,EMA100_volume,EMA200_volume,SMA5_close,SMA10_close,SMA20_close,SMA30_close,market_cap_approx,EMA5_marketcap,EMA10_marketcap,EMA14_marketcap,EMA20_marketcap,EMA30_marketcap,EMA100_marketcap,EMA200_marketcap,SMA5_marketcap,SMA10_marketcap,SMA20_marketcap,SMA30_marketcap,RSI,MACD,MACD_signal,MACD_diff,BB_high,BB_low,BB_mid,BB_width,ATR,OBV,Stoch_K,Stoch_D,ADX,CCI,Williams_R,ROC,MFI,daily_return,cumulative_return,volatility_20d,volume_change
2021-02-17 00:00:00+00:00,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404,0.0,0.0,49359.28060890712,47117.77943476073,45517.55288196146,43608.73320921594,41373.26039427196,35289.864931256176,32803.91304705715,59904871071.19427,52453032623.97489,49023.3484375,47812.66796875,41979.3166015625,38940.908528645836,4214711253683707.0,3845170264206275.0,3646361548583475.5,3493275271678460.5,3298055528842746.5,3049352150295159.0,2207347574149228.5,1799165337203460.8,3696177617817202.5,3889316890274437.5,3181786333070750.5,2814797721874158.5,76.08458310055045,4123.555264768431,3270.7898072306184,852.7654575378124,54328.073410395154,29630.55979272985,41979.3166015625,58.83257665215551,3067.265135986815,472125438701,97.62644041699647,93.44120154112687,31.655239192767915,113.0473483531922,-2.373559583003525,36.7150427810997,72.24455461326592,5.994196027730325,77.53366021333328,4.933988726493946,4.894202378200263
2021-02-18 00:00:00+00:00,52140.97265625,52474.10546875,51015.765625,51679.796875,52054723579,0.0,0.0,50132.78603093808,47947.237151167865,46339.185414366606,44377.40593929061,42038.198231738286,35614.41803905308,32991.73278663867,59749422606.002304,52449069349.89554,49938.2046875,48361.001171875,42847.487109375,39461.2416015625,2690177540946993.0,3460172689786514.5,3472509910831387.5,3386195574247598.0,3240162387138389.0,3026179594853342.0,2216908563590768.2,1808031130275535.8,3572376333992054.5,3689591945803843.0,3114009423001640.5,2835644074883288.5,74.30075818994442,4248.465828308923,3466.3250114462794,782.1408168626435,55359.58842092291,30335.385797827083,42847.487109375,58.402964354053225,2952.3419008270425,420070715122,94.61978588296027,94.86182640932743,33.198269207377464,107.17724176917707,-5.380214117039723,31.614581193440294,72.31651570800312,-0.8997504596578998,75.93630028951632,4.986683273394577,-35.59221443162435
2021-02-19 00:00:00+00:00,51675.98046875,56113.65234375,50937.27734375,55888.1328125,63495496918,0.0,0.0,52051.23495812539,49391.03636231916,47612.37840078439,45473.66564150103,42931.74239823905,36015.87773753718,33219.55766251789,59823602295.34879,52558984052.065735,51372.3734375,49301.70390625,43928.417578125,40139.25436197917,3548644764748868.5,3489663381440632.5,3486352611543656.5,3407855466314434.0,3269541661196530.0,3059887025169182.5,2243279577475087.0,1825350668927011.8,3587896825661297.0,3617714104660934.5,3179822689801350.5,2874738277105453.0,79.04592077857303,4633.622375062201,3699.784484169464,933.837890892737,57011.78229967258,30845.052856577422,43928.417578125,59.56674718946713,3111.2014079108253,483566212040,98.79191358644704,97.01271329546792,35.18928999815728,126.29114981523539,-1.2080864135529663,43.65858338568818,73.00442291214114,8.14309690047519,90.26296370520267,5.1261527121252755,21.97835768282794
2021-02-20 00:00:00+00:00,55887.3359375,57505.2265625,54626.55859375,56099.51953125,68145460026,0.0,0.0,53400.66314916693,50610.76057485204,48743.99721817981,46485.651726239026,43781.2764068204,36413.5736146404,33447.21897464458,59988391557.34189,52714073365.23921,53003.265625,50419.8375,45077.6755859375,40981.7150390625,3822927565694603.0,3600751442858623.0,3547548057752919.5,3463198412898456.5,3322245080672537.0,3109115447138564.5,2274559735657651.5,1845227055959525.2,3613458134178515.0,3607866222842094.5,3283622423852517.0,2924444180877478.5,79.25314241204407,4899.441147090409,3939.715816753653,959.7253303367556,58197.49380683937,31957.857365035627,45077.6755859375,58.20982581894595,3094.591876542195,551711672066,92.99216396569274,95.46795447836668,37.21718481411654,136.4025043469525,-7.00783603430726,21.43682362058447,73.53957305859547,0.37823185014820293,90.98259883297163,4.9625682498717945,7.3232958771944245
2021-02-21 00:00:00+00:00,56068.56640625,58330.5703125,55672.609375,57539.9453125,51897585191,0.0,0.0,54780.423870277955,51870.61234533348,49916.7902974225,47538.44159159721,44668.93246525134,36831.91760865742,33686.94759492175,59828177569.88957,52705949104.79903,54671.28046875,51382.898828125,46277.8140625,41799.521158854164,2986184213740950.0,3395895699819399.0,3445481904296197.5,3399596519677455.5,3290239283821909.5,3101184399822589.5,2288651309481083.0,1856579863499639.0,3452529067763024.5,3516555804259448.0,3329971833040885.0,2939040826687087.5,80.65689500744752,5166.775390949086,4185.12773159274,981.6476593563457,59346.60539517214,33209.02272982786,46277.8140625,56.479726181630895,3063.4039523248953,603609257257,96.09649751296362,95.9601916883678,39.203022513113815,141.37297439804712,-3.9035024870363797,23.792118823819795,78.69177449898363,2.5676258785917394,95.88631746421406,4.9503771545208215,-23.842930737866965
2021-02-22 00:00:00+00:00,57532.73828125,57533.390625,48967.56640625,54207.3203125,92052420332,0.0,0.0,54589.38935101864,52295.46833936375,50488.8609660995,48173.57289834986,45284.31232636416,37175.98498893153,33891.13040803198,60466281386.96107,53097456281.18909,55082.94296875,52053.145703125,47212.665625,42537.510416666664,4989915034477612.0,3927235478038803.5,3726287927965545.5,3611638988317476.5,3452113164836738.5,3223037989155172.0,2342141680273093.5,1887757327887479.5,3607569823921805.0,3651873720869504.0,3467452889501262.5,3053683912691635.0,69.021001259492,5051.494238519852,4358.401032978162,693.0932055416897,59730.05401355472,34695.27723644528,47212.665625,53.02555245652778,3456.9021633195453,511556836925,71.46424853293453,86.85097000386362,38.01901119649626,91.74009675123213,-28.53575146706547,20.68012545378729,69.40318648381123,-5.791845963531039,84.54088369305337,5.2522753539350475,77.37322457917288
2021-02-23 00:00:00+00:00,54204.9296875,54204.9296875,45290.58984375,48824.42578125,106102492824,0.0,0.0,52667.73482776243,51664.369692433975,50266.93627478623,48235.5588871975,45512.70674280841,37406.647182838824,34039.7204117456,61369968742.149956,53624869580.12253,54511.86875,52225.03671875,47780.282421875,43088.67864583333,5180393286090999.0,4344954747389535.5,3990670720351991.5,3820806228020613.0,3616711271622858.5,3349318976054258.0,2398344682368497.5,1920519874735275.8,4105612972950606.5,3838994653471330.5,3611870128530294.5,3174007719639250.5,55.175246478927185,4474.202669439743,4381.561360270479,92.64130916926388,59482.421013079,36078.143830671004,47780.282421875,48.983128596353666,3846.8898994217207,405454344101,34.21088273722098,67.25720959437305,35.7657529897484,30.133851235650404,-65.78911726277902,1.9100532426607582,60.04410118720126,-9.930198541853997,66.21560755144131,5.849641214663964,15.26312120998714
2021-02-24 00:00:00+00:00,48835.0859375,51290.13671875,47213.5,49705.33203125,63695521388,0.0,0.0,51680.26722892496,51308.181026764156,50192.0557089814,48375.53728186916,45783.19869690142,37650.185496668746,34195.597144277985,61416019289.59253,53725075070.74818,53275.30859375,52323.841015625,48419.245703125,43666.643294270834,3166007039494126.0,3951972178091066.0,3840731869286925.0,3733499669550415.0,3573787059039169.5,3337492399501991.5,2413545917163064.5,1932912781847304.2,4029085427899658.5,3808491126780477.5,3643074515191132.0,3214919567917048.0,56.70585134111607,4041.192364098468,4313.487561036077,-272.29519693760903,59025.15506750974,37813.336338740264,48419.245703125,43.80865174733702,3863.300386516598,469149865489,39.01325734506743,48.229462871740985,33.67344179776824,22.800774449543475,-60.98674265493257,4.632117344593587,60.97746641200439,1.8042326886684945,69.21452387655336,5.808549554985684,-39.96793129671662
2021-02-25 00:00:00+00:00,49709.08203125,51948.96875,47093.8515625,47093.8515625,54506565949,0.0,0.0,50151.46200678331,50541.93930598885,49778.96182278389,48253.471975262575,45867.756946294874,37837.18878510105,34323.937984260294,61279198431.362976,53732851099.3875,51474.175,52238.7203125,48866.7228515625,44150.776692708336,2566924125983823.0,3490289494055318.5,3609130461413633.5,3577956263741536.0,3477895351129136.5,3287778317339529.0,2416583109416941.0,1939221352435727.5,3777884739957502.5,3695671437068009.0,3659661585098576.0,3235066704935595.0,51.131718182869115,3447.562573357034,4140.302563500269,-692.7399901432345,58401.964728794934,39331.48097433007,48866.7228515625,39.02550169446259,3934.144443729698,414643299540,13.82871487477664,29.017618319021683,31.908578144380016,2.3740666037120874,-86.17128512522336,-0.02476156421438174,54.87367358273752,-5.253924200945182,60.32412105508895,5.992719714195858,-14.426376044597644
2021-02-26 00:00:00+00:00,47180.46484375,48370.78515625,44454.84375,46339.76171875,350967941479,0.0,0.0,48880.895244105544,49777.90701739997,49320.401808912706,48071.21385559471,45898.20886709843,38005.55656596538,34443.49841942935,67015609184.78153,56690414187.74185,49234.13828125,51952.709375,49220.4103515625,44681.0171875,1.6263770779057054e+16,7748116589055897.0,5909974155530619.0,5269398199116938.0,4695597772836557.0,4124939121321305.0,2690784845449418.5,2081754182551362.8,6433402053020723.0,4942965560391874.0,4332815680387896.0,3713713389460590.5,49.6150726552726,2883.02423041594,3888.846896883403,-1005.822666467463,57779.78146916858,40661.03923395643,49220.4103515625,34.77976333992249,3932.8442267668624,63675358061,13.584283030224206,22.142085083356093,29.791365891556858,-54.009653502236986,-86.4157169697758,-4.880253785673175,38.228819112236536,-1.6012490351298148,57.756932613613984,6.010229175066161,543.9002996581901
2021-02-27 00:00:00+00:00,46344.7734375,48253.26953125,45269.02734375,46188.453125,45910946382,0.0,0.0,47983.41453773703,49125.27903696361,48902.80865105768,47891.903309823785,45916.93430309208,38167.59412158983,34560.3636403803,66597695069.87497,56583155801.61507,47630.36484375,51356.65390625,49584.6609375,45105.095703125,2120555594889395.2,5872262924333730.0,5220988962686760.0,4849552518553266.0,4450355660651113.0,3995624055099891.5,2679493177121497.0,2082140266256219.0,5859530165103079.0,4733549994512442.0,4311433442393440.0,3699040886884647.5,49.29909394186498,2395.7969316824237,3590.2369038432075,-1194.4399721607838,56884.16114316601,42285.16073183398,49584.6609375,29.442573843014962,3865.086938247801,17764411679,12.493827744380503,13.30227521646045,27.82538308536392,-65.09034223867924,-87.5061722556195,-3.66378834497657,42.37811168518788,-0.3265200081699504,57.24182466435535,6.001674337263448,-86.91876352337809
2021-02-28 00:00:00+00:00,46194.015625,46716.4296875,43241.6171875,45137.76953125,53443887451,0.0,0.0,47034.866202241355,48400.27730865205,48400.803435083326,47629.60485472152,45866.66560813453,38305.61739702864,34665.61146018995,66337223631.87744,56551919300.61392,46893.03359375,50702.451171875,49531.726171875,45465.80846354167,2412337874617302.0,4718954574428254.0,4710325128492313.0,4524590566028471.0,4256258728647893.0,3893476559584886.0,2674202973111513.0,2085425814598120.5,5305919082808340.0,4705766027879473.0,4197678986841657.5,3644594957960918.5,47.057947600599114,1902.9483974845716,3252.7792025714807,-1349.830805086909,56943.236745079805,42120.2155986702,49531.726171875,29.926316508683243,3837.2101926586724,-35679475772,12.566493699343374,12.881534824649362,26.5870786438808,-105.41707847974718,-87.43350630065663,-8.25632562077184,37.47200237580947,-2.2747754528746222,53.66492623523844,4.347716509337122,16.40772334842
2021-03-01 00:00:00+00:00,45159.50390625,49784.015625,45115.09375,49631.2421875,53891300112,0.0,0.0,47900.32486399424,48624.08910480622,48564.86193540555,47820.2369816528,46109.54151648069,38529.88719485976,34814.523208720406,66090769700.79076,56525445477.841644,46878.215625,50076.762109375,49689.2330078125,45977.86575520833,2674692167657918.0,4037533772171475.5,4340210044704241.0,4277937446245730.5,4105633341886943.0,3814845308492824.0,2674212660132234.0,2091289161394735.5,5207656108441098.0,4618370768170378.0,4118042436415656.0,3659338715924360.0,56.22364842850849,1853.5811435832948,2972.9395907738435,-1119.3584471905488,56967.41813295631,42411.047882668696,49689.2330078125,29.294817748543135,3896.6181699687672,18211824340,42.34637716127175,22.468899534998542,24.89016319521063,-32.25306214895142,-57.65362283872825,-4.8280221055260375,42.45465002618884,9.955017057586456,68.96229585348408,4.888158503859611,0.8371633919972865
2021-03-02 00:00:00+00:00,49612.10546875,50127.51171875,47228.84375,48378.98828125,47530897720,0.0,0.0,48059.87933641283,48579.525318705084,48540.07878151815,47873.451391138246,46255.95743678839,38724.91889954075,34949.49301043712,65723247483.34936,56435947490.20143,47135.24296875,49304.708984375,49862.2732421875,46486.68671875,2299496743793172.5,3458188096045375.0,3969171262720410.0,4014145352585389.5,3933620332544679.0,3717080884963814.5,2666792542977005.0,2093360878632531.0,5154170632002968.0,4466027685980235.0,4036946954411164.0,3677757511228423.0,53.446621222145076,1693.8847653149642,2717.1286256820676,-1023.2438603671035,56836.72467376447,42887.82181061053,49862.2732421875,27.974863471230684,3825.336012738855,-29319073380,34.04723343754174,29.65336809938562,23.413907061962128,-27.387886635621616,-65.95276656245825,-6.387038636652924,41.025526879973135,-2.5231161886280384,64.69918081412722,4.857285399498384,-11.802280477148342
2021-03-03 00:00:00+00:00,48415.81640625,52535.13671875,48274.3203125,50538.2421875,53220811975,0.0,0.0,48886.00028677522,48935.65565848597,48806.500568982396,48127.240990791746,46532.233872318175,38958.846093361724,35104.6049425472,65475674502.986,56403956092.04022,47974.9390625,48604.538671875,49993.71875,47053.388932291666,2689686285007950.0,3202020825699567.0,3736537630409053.5,3837550810241731.0,3815150423255466.5,3650797362386017.0,2667245884403360.5,2099294464765619.8,2439353733193147.5,4436377893106935.0,3976466848683191.0,3698773853062902.0,57.35770965235302,1721.7111650014267,2518.0451335459397,-796.333968544513,56914.878480396306,43072.559019603694,49993.71875,27.688117241313666,3856.4417551325087,23901738595,48.35739722665485,41.58366927515612,22.710813600264192,15.939627370973444,-51.64260277334515,-9.572498410258998,39.52634098745981,4.463205996986197,72.05004452921048,4.73358577741555,11.970979989729514
2021-03-04 00:00:00+00:00,50522.3046875,51735.08984375,47656.9296875,48561.16796875,52343816680,0.0,0.0,48777.722847433484,48867.56698762488,48773.789555618074,48168.567369644916,46663.13284628152,39148.991080993175,35238.501092061655,65215637714.41202,56363556694.905495,48449.48203125,48039.9234375,50046.5345703125,47488.418229166666,2541876873922938.0,2981972841774024.0,3519326583775214.0,3664794285399225.5,3693886275699987.5,3579254105065818.5,2664763329740382.0,2103698269831861.8,2523617988999856.0,4191574077051467.0,3921723898960485.5,3708826618684664.0,52.96960379892947,1566.1765129466512,2327.6714094260824,-761.4948964794312,56906.770888612875,43186.29825201212,50046.5345703125,27.415429968131516,3872.2787837837577,-28442078085,35.25460472427573,39.21974512949077,21.845029370866758,-16.045998614403533,-64.74539527572428,-13.437461898939782,34.89706729263395,-3.9120359814156846,65.31938488118607,4.823970262269336,-1.6478427563487053
