Coin,Pre_ETF_Avg_Price,Post_ETF_Avg_Price,Price_Change_%,Pre_ETF_Volatility_%,Post_ETF_Volatility_%,Pre_ETF_Sharpe,Post_ETF_Sharpe,Pre_ETF_Cumulative_%,Post_ETF_Cumulative_%
BTC,34910.97614321501,82803.82984156639,137.18566190152035,3.3738241220494016,2.553592227901531,0.46047161070491927,1.058298954839426,57.07595551626956,142.59930562112126
ETH,2187.7976683464603,3038.3151110536564,38.875507320108724,4.389152682162085,3.7265982560637245,0.7319565009684696,0.6019776327987441,221.04755154081337,59.76943156659005
SOL,56.143037966951944,165.1124741098155,194.09251812665957,6.794619764433105,4.467062221674195,1.3828606419521194,0.731040383957238,5296.560884790254,98.42629608382802
DOGE,0.12553203357147402,0.191410054412225,52.479051734027784,13.241234749416682,5.305627990679104,0.8281230779908455,0.8341987062679403,1294.2479980046671,146.59640916552016
XRP,0.630886536024079,1.5602365010736152,147.30857483604086,5.987539328134994,4.516634742048783,0.6461334750999285,1.1275406484479948,138.63857994023957,317.617667935441
