Date,Funding_Rate,Futures_Close,Futures_Volume,Funding_Rate_MA7,Funding_Rate_MA30,Spot_Close,Basis,Basis_MA7
2021-10-07,0.00032669,53814.99,262974.545,0.00011252571428571426,9.560900000000001e-05,53805.98438,0.016737208888131988,-0.02671504648879817
2021-10-08,0.00013417,53975.0,255210.035,0.00011740714285714283,9.6748e-05,53967.84766,0.013252965071093128,-0.02689961722816775
2021-10-09,0.00015717,54960.77,167495.393,0.00013137714285714285,9.865366666666667e-05,54968.22266,-0.013558124384156052,-0.003422343454933038
2021-10-10,0.0001,54700.0,289072.818,0.00013137714285714282,9.828200000000002e-05,54771.57813,-0.13068480486377707,-0.01834141092391412
2021-10-11,0.0001,57500.01,314868.05,0.00013137714285714285,9.8282e-05,57484.78906,0.026478204493561454,-0.03937558258038464
2021-10-12,0.0001,56011.84,349147.775,0.00014543285714285712,9.828200000000002e-05,56041.05859,-0.052137826684840356,-0.030270352245842676
2021-10-13,0.0001,57393.65,327714.318,0.00014543285714285712,9.8282e-05,57401.09766,-0.01297476930513108,-0.021841020969302547
2021-10-14,0.00017282,57378.19,254719.751,0.00012345142857142854,0.00010070933333333335,57321.52344,0.09885738654402575,-0.010109567018460578
2021-10-15,0.0001,61702.33,493366.513,0.00011856999999999998,0.00010070933333333335,61593.94922,0.17596010869978032,0.013134310642780448
2021-10-16,0.00043303,60925.56,213251.899,0.0001579785714285714,0.00011181033333333334,60892.17969,0.054818714274868265,0.022902430451212492
2021-10-17,0.0004425,61571.45,240132.514,0.00020690714285714283,0.000123227,61553.61719,0.028971181246675783,0.04571042846699147
2021-10-18,0.0001,62037.92,333278.481,0.00020690714285714283,0.000123227,62026.07813,0.019091760041925063,0.0446552221167577
2021-10-19,0.0001,64316.7,379243.718,0.00020690714285714283,0.000123227,64261.99219,0.08513245253624914,0.06426526200548477
2021-10-20,0.00063237,66064.24,324737.868,0.00028296,0.0001409726666666667,65992.83594,0.10819971438251355,0.08157590253229115
2021-10-21,0.00062183,62260.33,478610.458,0.00034710428571428566,0.000158367,62210.17188,0.08062687898813767,0.07897154431002142
2021-10-22,0.00033222,60734.27,350359.527,0.0003802785714285714,0.00016610766666666667,60692.26563,0.06920876913059655,0.06372135294299518
2021-10-23,0.0001739,61325.11,222553.478,0.00034326,0.000168571,61393.61719,-0.11158682797265661,0.03994913262192019
2021-10-24,0.00032862,60902.82,245816.821,0.0003269914285714285,0.000178199,60930.83594,-0.04597990421071105,0.029241834699436357
2021-10-25,0.00017861,63127.04,234201.1,0.00033822142857142855,0.00018081933333333333,63039.82422,0.1383502905966679,0.04627876763582819
2021-10-26,0.00055995,60358.75,252256.924,0.00040392857142857147,0.00020004633333333335,60363.79297,-0.008354296096848207,0.0329235178311
2021-10-27,0.00023017,58449.36,329112.396,0.00034647142857142856,0.0002043853333333333,58482.38672,-0.05647293459161624,0.009398853691938602
2021-10-28,0.00013782,60622.03,333323.116,0.00027732714285714285,0.00020572733333333332,60622.13672,-0.00017604130401460767,-0.0021444206355117237
2021-10-29,0.00017968,62308.22,218355.773,0.0002555357142857143,0.00020982966666666667,62227.96484,0.12896960427092866,0.006392841527392862
2021-10-30,0.00023181,61895.19,156041.523,0.0002638085714285714,0.00021447833333333334,61888.83203,0.010273210515465226,0.023801418454267413
2021-10-31,0.00043874,61348.61,183599.524,0.00027954,0.00022576966666666668,61318.95703,0.04835856876283016,0.0372783431647733
2021-11-01,0.00056812,60942.87,246158.361,0.00033518428571428565,0.00024272766666666665,61004.40625,-0.10087181202586884,0.0031037570758394783
2021-11-02,0.00047797,63266.69,217592.062,0.00032347285714285707,0.00025532666666666664,63226.40234,0.06371967802842059,0.01340003909373502
2021-11-03,0.00031399,62946.45,211190.183,0.0003354471428571428,0.0002624596666666667,62970.04688,-0.03747318156674144,0.01611428952585999
2021-11-04,0.00046368,61431.86,184677.079,0.0003819985714285714,0.000277862,61452.23047,-0.033148463195239425,0.011403943541399304
2021-11-05,0.00041167,61006.0,157569.637,0.00041513999999999993,0.000288251,61125.67578,-0.19578643257986694,-0.03498977600871435
2021-11-06,0.00037687,61511.3,154919.118,0.0004358628571428571,0.0002899236666666667,61527.48047,-0.026297956419471323,-0.040214228427990995
2021-11-07,0.00037438,63316.4,142878.208,0.0004266685714285714,0.00029793066666666666,63326.98828,-0.01672001193737537,-0.04951116852802036
2021-11-08,0.0004876,67606.96,274932.146,0.00041516571428571424,0.000308945,67566.82813,0.0593958176086014,-0.026615792865953187
2021-11-09,0.00067839,67009.98,231843.834,0.00044379714285714284,0.00032822466666666665,66971.82813,0.05696704280782713,-0.027580455040323682
2021-11-10,0.00057535,64920.13,347835.573,0.0004811342857142857,0.0003440696666666667,64995.23047,-0.11554766320071617,-0.03873395241660578
2021-11-11,0.00021812,64831.3,178279.275,0.00044605428571428565,0.000348007,64949.96094,-0.18269593743037332,-0.06009787730733919
2021-11-12,0.00036867,64156.08,264576.325,0.00043991142857142853,0.0003569626666666667,64155.94141,0.00021602052273944758,-0.03209752686410971
2021-11-13,0.00021842,64427.0,124466.493,0.0004172757142857142,0.00035848266666666667,64469.52734,-0.06596502526801455,-0.03776425098533017
2021-11-14,0.00013059,65568.39,146424.701,0.00038244857142857137,0.00035950233333333336,65466.83984,0.15511694202467383,-0.013216114705037427
2021-11-15,0.00040989,63654.49,210026.602,0.0003713471428571428,0.000358731,63557.87109,0.15201722201044449,1.5514495225870434e-05
2021-11-16,0.0001,60106.03,475025.706,0.00028872,0.0003473143333333333,60161.24609,-0.09178016345838244,-0.021234086399946926
2021-11-17,0.0001,60366.96,287388.873,0.0002208128571428571,0.00034731433333333336,60368.01172,-0.0017421809498732901,-0.004976160364112228
2021-11-18,0.00011235,56921.05,412021.672,0.0002057028571428571,0.00034772599999999997,56942.13672,-0.03703183830927961,0.015832996653186875
2021-11-19,0.0001,58069.51,245356.121,0.00016732142857142854,0.0003299803333333334,58119.57813,-0.08614675400431998,0.0034954574350355267
2021-11-20,0.0001,59716.29,173697.342,0.00015040428571428568,0.000312586,59697.19531,0.031985908049518515,0.017488447908968825
2021-11-21,0.0001,58661.39,143887.271,0.0001460342857142857,0.0003048453333333333,58730.47656,-0.11763323583697373,-0.021475863214123685
2021-11-22,0.0001,56268.31,326184.881,0.00010176428571428567,0.000302382,56289.28906,-0.037270074556534326,-0.04851690558083494
2021-11-23,0.0001,57574.23,267790.325,0.0001017642857142857,0.0002947613333333333,57569.07422,0.008955815374584912,-0.034126051461839606
2021-11-24,0.0001201,57165.08,194683.757,0.00010463571428571425,0.00029281099999999997,56280.42578,1.571868385392311,0.1906754580156153
2021-11-25,0.00011888,58988.21,191912.653,0.00010556857142857139,0.00027810866666666664,57274.67969,2.9917763299149094,0.6233623391904993
2021-11-26,0.0001,53755.65,378650.919,0.00010556857142857142,0.0002737696666666667,53569.76563,0.3469949286018554,0.685239722419953
2021-11-27,0.0001,54738.77,155119.117,0.00010556857142857139,0.000272509,54815.07813,-0.13921010897591307,0.6607831485591771
2021-11-28,0.0001,57315.73,213600.615,0.00010556857142857139,0.00026985299999999997,57248.45703,0.11751053825739319,0.6943751162869438
2021-11-29,0.00020774,57827.98,215111.466,0.00012095999999999997,0.0002690506666666667,57806.56641,0.03704352520806252,0.7049913448247433
2021-11-30,0.0001,56975.0,337624.148,0.00012095999999999997,0.0002577593333333333,57005.42578,-0.0533734808286836,0.696087159652848
2021-12-01,0.0001,57209.29,273959.104,0.00011808857142857141,0.00024215533333333332,57229.82813,-0.03588710759946295,0.4664078035111659
2021-12-02,0.0001,56513.57,249985.255,0.00011539142857142854,0.00022955633333333333,56477.81641,0.06330554591637806,0.048054834368518574
2021-12-03,0.00027198,53612.0,374132.016,0.00013995999999999998,0.000228156,53598.24609,0.025661119539069323,0.0021500045024062738
2021-12-04,2.893e-05,49135.66,598774.989,0.00012980714285714282,0.00021366433333333334,49200.70313,-0.13219959444103618,0.0031515065788172585
2021-12-05,0.0001,49376.6,286434.382,0.00012980714285714285,0.00020327533333333334,49368.84766,0.015702898421670584,-0.011392441969143114
2021-12-06,0.0001,50424.72,357711.029,0.00011441571428571426,0.00019404633333333334,50582.625,-0.3121724109810411,-0.06128043285330077
2021-12-07,0.0001,50577.2,224670.618,0.00011441571428571426,0.00018490033333333334,50700.08594,-0.2423781690339283,-0.08828110259690716
2021-12-08,0.0001,50455.61,238229.884,0.00011441571428571426,0.0001719803333333333,50504.79688,-0.09739051147333534,-0.0970673031503175
2021-12-09,0.0001,47539.76,273086.086,0.00011441571428571426,0.00015270066666666667,47672.12109,-0.2776488374622865,-0.14577507220441244
2021-12-10,0.0001,47136.35,302974.429,8.984714285714282e-05,0.00013685566666666669,47243.30469,-0.22639121183797667,-0.18178254811541902
2021-12-11,0.0001,49381.15,210959.992,0.0001,0.00013291833333333334,49362.50781,0.03776588918811389,-0.15750176473982616
2021-12-12,0.0001,50057.01,183434.285,0.0001,0.00012396266666666667,50098.33594,-0.08248964606227432,-0.17152927109467542
2021-12-13,0.0001,46679.93,348551.322,0.0001,0.00012001533333333334,46737.48047,-0.12313558501927083,-0.14452401024299397
2021-12-14,8.838e-05,48324.04,266213.627,9.833999999999997e-05,0.00011860833333333333,46612.63281,3.6715522956532993,0.4146089132837528
2021-12-15,0.0001,48870.48,345239.891,9.833999999999996e-05,0.00010827866666666666,48896.72266,-0.053669568372655116,0.4208547622981357
2021-12-16,0.0001,47624.5,215874.187,9.833999999999997e-05,0.00010827866666666668,47665.42578,-0.08586051489163422,0.44825309409394315
2021-12-17,4.678e-05,46125.33,326458.135,9.073714285714283e-05,0.00010650466666666666,46202.14453,-0.16625749904340212,0.45684362449316807
2021-12-18,8.402e-05,46815.99,191006.415,8.845428571428568e-05,0.00010556033333333335,46848.77734,-0.06998547638084975,0.44145057226903045
2021-12-19,0.0001,46668.63,241698.541,8.845428571428568e-05,0.00010556033333333333,46707.01563,-0.08218386356363379,0.44149425548312193
2021-12-20,0.0001,46898.14,273804.259,8.845428571428568e-05,0.00010556033333333335,46880.27734,0.03810271827201368,0.4645282988104483
2021-12-21,0.0001,48875.15,260008.358,9.011428571428568e-05,0.00010556033333333335,48936.61328,-0.1255977393619837,-0.077921706191735
2021-12-22,0.0001,48569.69,208463.689,9.011428571428568e-05,0.00010556033333333335,48628.51172,-0.12096138236492159,-0.08753482247634449
2021-12-23,4.018e-05,50817.92,255885.48,8.15685714285714e-05,0.00010356633333333335,50784.53906,0.06573051684205926,-0.06587896080010257
2021-12-24,0.0001,50808.55,220208.725,8.917142857142854e-05,0.00010289633333333333,50822.19531,-0.02684911566052513,-0.04596347745969158
2021-12-25,0.0001,50403.64,147662.438,9.145428571428568e-05,0.00010226700000000002,50429.85938,-0.051991776939994065,-0.04339294896814076
2021-12-26,0.0001,50765.73,184800.616,9.14542857142857e-05,0.00010226700000000002,50809.51563,-0.08617604292638774,-0.04396326030567704
2021-12-27,0.0001,50707.72,216225.263,9.14542857142857e-05,0.000102267,50640.41797,0.13290180590505682,-0.030420533500956592
2021-12-28,0.0001,47522.03,336083.34,9.145428571428568e-05,0.00010226700000000002,47588.85547,-0.14042251981061019,-0.032538359279331804
2021-12-29,0.0001,46436.54,274795.378,9.14542857142857e-05,9.867566666666667e-05,46444.71094,-0.017592832067685887,-0.01777142352258385
2021-12-30,0.0001,47095.02,229931.288,0.0001,9.867566666666668e-05,47178.125,-0.17615155328873966,-0.05232600496984084
2021-12-31,0.0001,46210.56,287186.003,0.0001,9.867566666666667e-05,46306.44531,-0.2070668766693228,-0.07807139939966909
2022-01-01,0.0001,47704.35,179433.584,0.0001,9.867566666666667e-05,47686.8125,0.0367764148631208,-0.06539022914208124
2022-01-02,0.0001,47280.0,184795.093,0.0001,9.294300000000001e-05,47345.21875,-0.13775150209861475,-0.0727581518809708
2022-01-03,0.0001,46445.81,244781.793,0.0001,9.5312e-05,46458.11719,-0.02649093580281517,-0.09552854355352396
2022-01-04,0.0001,45833.42,292149.75,0.0001,9.531200000000001e-05,45897.57422,-0.1397769295878138,-0.09543631637883876
2022-01-05,0.0001,43421.69,485477.569,0.0001,9.5312e-05,43569.00391,-0.3381163138461963,-0.14122538520434022
2022-01-06,0.0001,43080.01,299509.851,0.0001,9.5312e-05,43160.92969,-0.18748365844108206,-0.1428442573689606
2022-01-07,0.0001,41553.86,473214.849,0.0001,9.531200000000001e-05,41557.90234,-0.009727006832366427,-0.11465284739225252
2022-01-08,0.0001,41688.05,283737.224,0.0001,9.5312e-05,41733.94141,-0.10996184029002437,-0.13561545527127325
2022-01-09,0.0001,41851.22,223134.952,0.0001,9.531200000000001e-05,41911.60156,-0.14406884431166467,-0.1365179327302804
2022-01-10,0.0001,41801.55,453644.116,0.0001,9.5312e-05,41821.26172,-0.04713325038343518,-0.1394668348132261
2022-01-11,0.0001,42700.68,323760.691,0.0001,9.5312e-05,42735.85547,-0.08230903444695206,-0.13125713550738874
2022-01-12,-5.342e-05,43880.72,281339.294,7.808285714285713e-05,9.019800000000002e-05,43949.10156,-0.15559262322267509,-0.10518232256117142
2022-01-13,-6.081e-05,42534.32,289289.18,5.510999999999997e-05,8.5225e-05,42591.57031,-0.1344169975028166,-0.09760137099856206
2022-01-14,-6.655e-05,43042.4,272517.077,3.131714285714283e-05,7.967333333333334e-05,43099.69922,-0.1329457537685359,-0.11520404913230055
2022-01-15,2.661e-05,43070.51,184649.157,2.083285714285711e-05,7.7227e-05,43177.39844,-0.247556462088676,-0.13486042367496506
2022-01-16,3.62e-05,43060.66,177450.475,1.1718571428571397e-05,7.687433333333334e-05,43113.87891,-0.12343800035039798,-0.13191316025192695
2022-01-17,0.0001,42176.34,232748.345,1.1718571428571397e-05,7.7407e-05,42250.55078,-0.17564452682858317,-0.15027191402980525
2022-01-18,0.0001,42337.58,267472.465,1.1718571428571397e-05,7.740700000000001e-05,42375.63281,-0.08979880057630941,-0.15134188061971346
2022-01-19,0.0001,41657.89,333952.095,3.3635714285714254e-05,7.740700000000001e-05,41744.32813,-0.20706556764027206,-0.15869515839365586
2022-01-20,0.0001,40661.69,399818.052,5.66085714285714e-05,7.740700000000001e-05,40680.41797,-0.046036818043047045,-0.14606941847083169
2022-01-21,8.226e-05,36425.98,790320.909,7.786714285714283e-05,7.681566666666667e-05,36457.31641,-0.08595369348524204,-0.13935626700178969
2022-01-22,0.0001,35043.73,676272.904,8.835142857142854e-05,7.880966666666667e-05,35030.25,0.038481027112290664,-0.09849376854450873
2022-01-23,-1.573e-05,36230.01,369372.903,8.093285714285713e-05,7.495200000000001e-05,36276.80469,-0.1289934171431987,-0.09928739951490884
2022-01-24,5.009e-05,36648.31,823000.702,7.380285714285711e-05,7.328833333333334e-05,36654.32813,-0.016418606770419668,-0.07654083950659975
2022-01-25,-0.00010008,36934.26,409535.517,4.521999999999997e-05,6.661900000000001e-05,36954.00391,-0.05342833769267037,-0.07134505909465132
2022-01-26,-4.13e-05,36787.43,554457.384,2.5034285714285684e-05,6.1909e-05,36852.12109,-0.17554237880097082,-0.06684174640332256
2022-01-27,-7.554e-05,37131.0,422006.922,-4.285714285717294e-08,5.605766666666667e-05,37138.23438,-0.019479601334784005,-0.06304785830214213
2022-01-28,2.88e-05,37696.21,367509.143,-7.680000000000032e-06,5.368433333333334e-05,37784.33203,-0.23322373392768073,-0.0840864355082048
2022-01-29,-3.029e-05,38150.01,238657.764,-2.6292857142857175e-05,4.9341333333333335e-05,38138.17969,0.031019597936151076,-0.08515235396193903
2022-01-30,0.0001,37870.01,195029.125,-9.76000000000003e-06,4.9341333333333335e-05,37917.60156,-0.12551310748042144,-0.08465516686725656
2022-01-31,-5.648e-05,38439.04,318440.392,-2.4984285714285747e-05,4.412533333333334e-05,38483.125,-0.11455670504928882,-0.0986748951928093
2022-02-01,-6.256e-05,38680.51,353354.121,-1.9624285714285744e-05,3.870666666666667e-05,38743.27344,-0.1619982888053952,-0.11418488820891284
2022-02-02,2.553e-05,36892.03,337570.934,-1.0077142857142886e-05,3.622433333333334e-05,36952.98438,-0.1649511697707238,-0.11267185834744899
2022-02-03,-1.533e-05,37289.86,318656.228,-1.475714285714316e-06,3.2380000000000005e-05,37154.60156,0.3640422298206386,-0.05788302532524576
2022-02-04,0.0001,41550.0,520105.77,8.695714285714256e-06,3.2380000000000005e-05,41500.875,0.11837099820184514,-0.007655206449599203
2022-02-05,0.0001,41374.69,242184.07,2.73085714285714e-05,3.2380000000000005e-05,41441.16406,-0.1604058706067159,-0.03500170195572306
2022-02-06,0.0001,42361.35,215323.95,2.73085714285714e-05,3.2380000000000005e-05,42412.43359,-0.12044484524002057,-0.03427766449280865
2022-02-07,-9.617e-05,43829.99,418053.774,2.1638571428571408e-05,2.584100000000001e-05,43840.28516,-0.023483332652669015,-0.021267182721862957
2022-02-08,0.0001,44021.57,468015.421,4.4861428571428545e-05,2.5841000000000006e-05,44118.44531,-0.2195800629856852,-0.02949315046190439
2022-02-09,5.12e-05,44358.08,300270.062,4.85285714285714e-05,2.421433333333334e-05,44338.79688,0.04349039973319198,0.0002842166100835807
2022-02-10,0.0001,43471.29,563922.075,6.500428571428569e-05,2.4214333333333336e-05,43565.11328,-0.2153633330343469,-0.08248800665491436
2022-02-11,-7.643e-05,42366.0,414646.193,3.979999999999997e-05,2.344733333333334e-05,42407.9375,-0.09889068526381412,-0.11352539000715138
2022-02-12,0.0001,42199.87,256269.325,3.979999999999998e-05,2.8807666666666672e-05,42244.46875,-0.10557299291400696,-0.10569212176533584
2022-02-13,6.814e-05,42041.13,192068.012,3.52485714285714e-05,3.329733333333334e-05,42197.51563,-0.37060387955357055,-0.14142912666727153
2022-02-14,6.445e-05,42525.14,303990.933,5.8194285714285685e-05,3.455866666666668e-05,42586.91797,-0.14506325638197579,-0.15879768720002965
2022-02-15,5.462e-05,44529.6,276735.421,5.171142857142854e-05,3.517266666666666e-05,44575.20313,-0.10230605089337513,-0.1420442569011282
2022-02-16,0.0001,43860.7,255790.287,5.868285714285712e-05,3.517266666666667e-05,43961.85938,-0.2301071461186331,-0.18112962059424606
2022-02-17,0.0001,40491.7,433958.984,5.868285714285712e-05,3.517266666666667e-05,40538.01172,-0.11424270218254588,-0.16668381618684594
2022-02-18,-9.36e-06,39966.8,377679.782,6.82642857142857e-05,3.152733333333334e-05,40030.97656,-0.1603172480786461,-0.1754590394461076
2022-02-19,7.71e-05,40052.6,185624.675,6.49928571428571e-05,3.0764000000000006e-05,40122.15625,-0.17336119615954454,-0.18514306848118448
2022-02-20,-7.517e-05,38368.1,329740.444,4.4519999999999974e-05,2.551633333333334e-05,38431.37891,-0.16465427937985197,-0.15572169702779606
2022-02-21,-3.473e-05,36986.4,646391.815,3.0351428571428537e-05,2.102533333333334e-05,37075.28125,-0.23973182941126994,-0.16924577888912382
2022-02-22,-3.085e-05,38212.0,465313.497,1.814142857142854e-05,2.052133333333334e-05,38286.02734,-0.19335341152687102,-0.18225254469390895
2022-02-23,-3.332e-05,37227.8,408056.255,-9.042857142857446e-07,1.7741000000000005e-05,37296.57031,-0.18438775852148823,-0.1757212036086025
2022-02-24,-9.21e-05,38315.1,919820.907,-2.8347142857142885e-05,1.8007000000000006e-05,38332.60938,-0.04567750613173401,-0.16592617560134368
2022-02-25,9.98e-06,39205.4,416316.366,-2.5584285714285748e-05,1.971633333333334e-05,39214.21875,-0.022488654067597726,-0.14623637645690818
2022-02-26,7.614e-05,39099.3,251892.201,-2.5721428571428603e-05,2.4772333333333337e-05,39105.14844,-0.0149556777900171,-0.12360701668983286
2022-02-27,-6.28e-06,37672.0,423197.247,-1.5880000000000034e-05,2.3603000000000004e-05,37709.78516,-0.1001998813827224,-0.11439924554738577
2022-02-28,-5.386e-05,43155.0,615391.161,-1.8612857142857177e-05,2.2817333333333336e-05,43193.23438,-0.08851937241751352,-0.09279746597684914
2022-03-01,4.369e-05,44394.1,448483.646,-7.964285714285749e-06,2.0940333333333337e-05,44354.63672,0.0889721637201503,-0.05246524094156039
2022-03-02,0.0001,43885.7,407603.721,1.1081428571428537e-05,2.615633333333334e-05,43924.11719,-0.08746263432870174,-0.03861879462830518
2022-03-03,0.0001,42449.5,365565.832,3.852428571428568e-05,3.1575e-05,42451.78906,-0.0053921402388189274,-0.032863742357888734
2022-03-04,0.0001,39127.7,469138.374,5.138428571428569e-05,3.4057333333333344e-05,39137.60547,-0.025309340929398332,-0.033266697623860246
2022-03-05,1.656e-05,39375.1,198747.893,4.287285714285712e-05,3.512033333333334e-05,39400.58594,-0.06468416494822987,-0.040370767217890645
2022-03-06,1.957e-05,38401.1,311705.26,4.656571428571426e-05,3.243933333333334e-05,38419.98438,-0.049152492653884695,-0.03307828311377097
2022-03-07,-3.177e-05,37963.8,490254.516,4.9721428571428536e-05,2.8047000000000004e-05,38062.03906,-0.2581024622594139,-0.05730443880547103
2022-03-08,0.0001,38709.9,421462.367,5.7765714285714255e-05,2.8047000000000004e-05,38737.26953,-0.07065425708128455,-0.080108213205676
2022-03-09,0.0001,41937.5,462059.811,5.776571428571426e-05,3.4586000000000004e-05,41982.92578,-0.1082006057368157,-0.08307078054969229
2022-03-10,-8.919e-05,39407.2,520645.186,3.07385714285714e-05,2.8279666666666673e-05,39437.46094,-0.07673146109999068,-0.09326211210128824
2022-03-11,4.301e-05,38713.0,467078.892,2.2597142857142827e-05,2.800666666666667e-05,38794.97266,-0.21129712016659907,-0.1198317948494598
2022-03-12,-3.565e-05,38792.6,172494.825,1.51385714285714e-05,2.3485000000000006e-05,38904.01172,-0.2863759161956259,-0.1515020450276592
2022-03-13,-5.741e-05,37743.7,236623.694,4.141428571428541e-06,2.4119000000000004e-05,37849.66406,-0.27996037119914585,-0.18447459910555367
2022-03-14,2.708e-05,39653.8,360058.358,1.2548571428571398e-05,2.1688333333333337e-05,39666.75391,-0.03265684414053063,-0.1522680822314275
2022-03-15,9.061e-05,39271.0,345019.243,1.1207142857142826e-05,2.243733333333334e-05,39338.78516,-0.17231126920747913,-0.16679051253516958
2022-03-16,0.0001,41105.8,650589.661,1.1207142857142826e-05,2.3622333333333336e-05,41143.92969,-0.09267391395834922,-0.16457241370967438
2022-03-17,0.0001,40898.1,243988.794,3.823428571428568e-05,2.5135000000000006e-05,40951.37891,-0.13010284737198585,-0.17219689746281652
2022-03-18,0.0001,41751.5,299134.443,4.637571428571426e-05,2.513500000000001e-05,41801.15625,-0.11879157050829187,-0.15898181894020122
2022-03-19,0.0001,42188.2,186459.954,6.575428571428568e-05,2.5135000000000006e-05,42190.65234,-0.005812519750206498,-0.11890133373371271
2022-03-20,0.0001,41261.0,235774.129,8.824142857142855e-05,2.878033333333334e-05,41247.82422,0.03194296971816798,-0.0743437136026679
2022-03-21,-9.3e-07,40982.0,308396.46,8.423999999999998e-05,2.617933333333334e-05,41077.99609,-0.23369224192357757,-0.10306305614310317
2022-03-22,0.0001,42349.8,374297.674,8.558142857142853e-05,3.201833333333334e-05,42358.80859,-0.021267335649578143,-0.0814853513491173
2022-03-23,7.014e-05,42867.9,282631.74,8.131571428571425e-05,3.5514000000000006e-05,42892.95703,-0.05841758585790909,-0.07659159019191157
2022-03-24,-9.07e-06,43973.4,331440.057,6.573428571428568e-05,3.6240000000000005e-05,43960.93359,0.028357928237531103,-0.053954336533409156
2022-03-25,5.473e-05,44290.6,348620.122,5.926714285714283e-05,3.917500000000001e-05,44348.73047,-0.1310758377611879,-0.055709231855251444
2022-03-26,0.0001,44489.2,140712.587,5.926714285714282e-05,4.5578333333333344e-05,44500.82813,-0.02613014294034128,-0.05861174945384212
2022-03-27,0.0001,46820.8,269280.228,5.926714285714282e-05,4.8579000000000004e-05,46820.49219,0.000657425809956446,-0.06308111286930092
2022-03-28,0.0001,47121.9,317565.782,7.368571428571425e-05,4.937433333333333e-05,47128.00391,-0.012951768574061799,-0.03154675953365581
2022-03-29,9.594e-05,47418.5,259040.835,7.310571428571426e-05,5.278166666666667e-05,47465.73047,-0.09950435721168044,-0.042723476899670425
2022-03-30,0.0001,47053.2,235009.892,7.737142857142855e-05,5.791033333333335e-05,47062.66406,-0.02010948633919238,-0.03725089125413946
2022-03-31,0.0001,45506.0,299837.61,9.295285714285711e-05,5.9787333333333336e-05,45538.67578,-0.07175390904613994,-0.0515525822946639
2022-04-01,9.193e-05,46266.2,360734.553,9.826714285714284e-05,5.9518333333333336e-05,46281.64453,-0.03337074591199853,-0.037594712030493985
2022-04-02,0.0001,45794.6,226413.357,9.826714285714282e-05,5.9518333333333336e-05,45868.94922,-0.1620905236860878,-0.05701762356560064
2022-04-03,0.0001,46392.4,212589.013,9.826714285714284e-05,5.9518333333333336e-05,46453.56641,-0.13167215076694475,-0.07592184879087224
2022-04-04,0.0001,46580.9,272796.541,9.826714285714284e-05,6.229966666666668e-05,46622.67578,-0.08960399483960357,-0.08687216682880679
2022-04-05,0.0001,45477.4,257524.639,9.884714285714282e-05,6.498066666666667e-05,45555.99219,-0.17251778793931644,-0.09730265693275476
2022-04-06,0.0001,43159.7,384359.375,9.884714285714282e-05,6.9373e-05,43206.73828,-0.10886792632938519,-0.1099824340742109
2022-04-07,2.421e-05,43417.1,229567.98,8.801999999999997e-05,6.684666666666669e-05,43503.84766,-0.19940227052551449,-0.12821791428555013
2022-04-08,0.0001,42229.2,310095.829,8.917285714285712e-05,6.684666666666667e-05,42287.66406,-0.13825322656047814,-0.1432011258067615
2022-04-09,0.0001,42727.7,119722.654,8.91728571428571e-05,7.315300000000002e-05,42782.13672,-0.12724170453729772,-0.13822272307122002
2022-04-10,0.0001,42140.4,181904.47,8.917285714285712e-05,7.505266666666668e-05,42207.67188,-0.1593830623761005,-0.14218142472967085
2022-04-11,0.0001,39505.6,439530.02,8.917285714285712e-05,7.957433333333334e-05,39521.90234,-0.04124887476254516,-0.13527355043294823
2022-04-12,-7.001e-05,40060.7,349883.631,6.488571428571425e-05,7.915433333333334e-05,40127.18359,-0.16568217365888513,-0.13429703410717234
2022-04-13,-1.485e-05,41129.8,324910.931,4.84785714285714e-05,7.775666666666667e-05,41166.73047,-0.08970950468585835,-0.13156011672952564
2022-04-14,4.423e-05,39915.9,261966.391,5.13385714285714e-05,7.621066666666667e-05,39935.51563,-0.04911825899967787,-0.11009097222583471
2022-04-15,7.697e-05,40529.5,194680.671,4.804857142857139e-05,7.5443e-05,40553.46484,-0.059094432731091266,-0.09878257310735085
2022-04-16,6.201e-05,40361.0,127705.057,4.262142857142853e-05,7.417666666666667e-05,40424.48438,-0.1570443778657337,-0.10304009786855602
2022-04-17,0.0001,39649.1,170331.824,4.262142857142853e-05,7.417666666666668e-05,39716.95313,-0.1708417304265735,-0.104677050447195
2022-04-18,-5.436e-05,40785.6,362435.319,2.0569999999999967e-05,6.903133333333334e-05,40826.21484,-0.09948225707226012,-0.11299610506286857
2022-04-19,-5.028e-05,41472.9,214404.271,2.3388571428571396e-05,6.4022e-05,41502.75,-0.07192294486509579,-0.09960192952089865
2022-04-20,3.714e-05,41327.7,257382.427,3.081571428571425e-05,6.529100000000001e-05,41374.37891,-0.11282081140490613,-0.10290354476647691
2022-04-21,5.359e-05,40449.8,393149.956,3.2152857142857105e-05,6.3744e-05,40527.36328,-0.19138496492879872,-0.12322735989920848
2022-04-22,-4.15e-06,39674.2,314935.753,2.056428571428568e-05,6.126766666666666e-05,39740.32031,-0.16638091863433624,-0.1385540007425292
2022-04-23,-0.00011883,39415.1,125046.817,-5.270000000000034e-06,5.760900000000001e-05,39486.73047,-0.18140390239304535,-0.1420339328178594
2022-04-24,-3.654e-05,39433.4,180371.762,-2.477571428571432e-05,5.4566666666666674e-05,39469.29297,-0.09093897381765231,-0.13061925330229923
2022-04-25,7.223e-05,40411.0,448877.893,-6.691428571428605e-06,5.3641000000000004e-05,40458.30859,-0.11693170488025226,-0.13311203156058382
