Date,NVT_Ratio,NVT_Ratio_MA90,Puell_Multiple,Hash_Ribbon_MA30,Hash_Ribbon_MA60,Hash_Ribbon_Spread,Miner_Revenue_to_Cap,Miner_Revenue_to_Cap_MA30,Active_Addresses_Change,Active_Addresses_MA90,Avg_Fee_Per_Tx,Avg_Fee_Per_Tx_MA30,Difficulty_MA30,Difficulty_MA60,Difficulty_MA90,Difficulty_Compression,Price_to_MA200,Price_MA200,Mempool_Stress,Hash_Price,Hash_Price_MA90
2021-03-11,3489923.1231501894,,,153177951.83708456,,,0.005188464757460035,0.00561883735522019,-15.188470189172708,,0.00038138959226907834,0.000421871347825795,21573925119299.26,,,,,,1.1127515812399362,0.3747159872009042,
2021-03-12,3316488.9594830004,,,153430021.08438772,,,0.005640448346113556,0.005606782210704996,-4.944359701239575,,0.000365464269341689,0.00041760361604337246,21574387845956.297,,,,,,1.084703363329637,0.3751649622051342,
2021-03-13,3863961.0761495605,,,153930548.22309297,,,0.005549319809305529,0.005608360191498756,-7.138640400127616,,0.0004218956052376088,0.00041139278134167144,21574850572613.33,,,,,,0.9475890837960197,0.3896656467147556,
2021-03-14,3475396.24040171,,,154466914.3802875,,,0.006048609951987835,0.005598501511730772,-14.142731491310546,,0.000287047361768019,0.00040130907948167377,21575313299270.363,,,,,,0.94651943444003,0.3868515404703905,
2021-03-15,3911526.491163271,,,154150665.83501056,,,0.00522043226868949,0.00556853380067926,-0.642362961722176,,0.00038662912973254127,0.0003999004313545508,21575776025927.395,,,,,,0.8848008256349745,0.37816405791414515,
2021-03-16,3518358.0016760877,,,154154093.17277655,,,0.005129213882419617,0.005546962963707353,17.753692663898192,,0.00034543750217531493,0.000399564331328432,21576238752584.43,,,,,,0.8880585211368816,0.36293489687406877,
2021-03-17,3465144.1888634674,,,153624466.6797796,,,0.0053071071663913305,0.005525882756065562,4.968377736991614,,0.00035746046400108065,0.00039834547964353624,21576701479241.46,,,,,,0.8193022156950801,0.3755514590602529,
2021-03-18,3104397.6195307625,,,154728989.61368605,,,0.006252365181731582,0.005577722944247059,18.80416979114825,,0.0004136892070999852,0.00039863656874526373,21577164205898.496,,,,,,0.9740661906134178,0.3972920644585651,
2021-03-19,3420986.68804419,,,155106232.62058,,,0.005696612715309402,0.00557972908778802,0.5020344272852029,,0.0003679520606867588,0.0003960408689707809,21580164447793.336,,,,,,0.9599687166358093,0.3891032800389715,
2021-03-20,3797021.0151891103,,,155820045.07023275,,,0.005646588535325157,0.005580945417943213,-9.532274327209244,,0.0002915530110925634,0.00039022047999668713,21594536517235.402,,,,,,0.9847012707100995,0.3675415567700473,
2021-03-21,4637632.145160192,,,156032767.4839587,,,0.005512935286823379,0.005561213206281154,-30.698085193239088,,0.000259244528660875,0.0003831699392375913,21608214223207.824,,,,,,0.9879798086093565,0.3542414081554909,
2021-03-22,3648641.948620764,,,156248138.170513,,,0.0053947269271370805,0.005536004875275916,-5.8048847479924,,0.0002858777385503563,0.0003773240870936621,21612928328026.625,,,,,,0.9213297899920759,0.3566761794099861,
2021-03-23,3415076.852813181,,,157005808.55295926,,,0.0056753557256108405,0.005540590793246607,19.000342197672772,,0.00025882106760863674,0.00037182743844942355,21617642432845.426,,,,,,1.0671523944033277,0.34802910298147444,
2021-03-24,3295963.964958341,,,157725372.7938327,,,0.005658941799049321,0.005562329726220472,2.4310281242248433,,0.0002702471967000333,0.0003654425497419326,21622356537664.227,,,,,,1.1088021870996587,0.34443008116552065,
2021-03-25,3305277.6710768356,,,158733382.40777642,,,0.005310229416110018,0.005580075719691976,6.4270992069369814,,0.00026439348854072835,0.00035303166058810935,21627070642483.023,,,,,,1.1278178955246811,0.334032834278456,
2021-03-26,3259359.1668057395,,,157937319.57321164,,,0.005178148889223849,0.005530497493632446,-9.565977365984457,,0.000276697712687876,0.0003446122368713225,21631784747301.824,,,,,,1.3027134307282562,0.3352227469252086,
2021-03-27,3514992.464983869,,,158082570.80158198,,,0.005843970699056098,0.005510378458328726,-12.949464447398329,,0.00023115005637271908,0.00033672699220699465,21636498852120.625,,,,,,1.2870646991001702,0.34262022749048315,
2021-03-28,4209241.980910557,,,158839772.50518504,,,0.005616361991884136,0.005527005658982186,-22.99416089303701,,0.00023330740167172136,0.0003283082828586279,21641212956939.426,,,,,,1.280631551656066,0.34006879258790473,
2021-03-29,3450122.3579693446,,,158659175.23717698,,,0.005708103740453057,0.005522975824711879,0.12722728309810805,,0.0002662413278669067,0.00032634400368927616,21645927061758.227,,,,,,0.9879834644598607,0.3639349145668029,
2021-03-30,3204389.920565742,,,159233345.0944072,,,0.005732213838720256,0.005558963642045759,31.190910072193677,,0.0003008579396806513,0.0003254942574927005,21650641166577.023,,,,,,1.0549892133177912,0.37165187651716813,
2021-03-31,3264675.409090909,,,160242057.7266158,,,0.005863713038621005,0.005574489622040027,20.40120366446583,,0.00030792289445529664,0.0003212791632829108,21655355271395.824,,,,,,0.9455084278221285,0.3732711640375866,
2021-04-01,3458521.515565893,,,160348031.11630526,,,0.005443076169620606,0.0055706417096316185,0.5619510268074945,,0.00028850885638263775,0.0003178088393679188,21660069376214.625,,,,,,0.9475232172353141,0.37259006632566805,
2021-04-02,3601779.635631105,,,160227066.13877186,,,0.005197413621613344,0.005541824256647182,-5.34424880032166,,0.0002923856573323434,0.00031428801715391904,21704756903434.77,,,,,,0.9191981798489417,0.35661792333700404,
2021-04-03,3899550.817040445,,,160641840.88884118,157961519.44604856,1.6968192223169203,0.004920609171320181,0.005538034585902448,-6.439069881131399,,0.00029795351468489767,0.00031121969162304036,21751867062315.605,21624879807695.285,,,,,1.0002035682920034,0.35876935177342817,
2021-04-04,4465601.350667458,,,160875760.99874413,158172404.0957076,1.7091204381704739,0.005143174389249413,0.005530275237738841,-23.257201105153246,,0.00027314681433124137,0.0003083284923311796,21798977221196.438,21663444949634.617,,,,,1.0318773254499387,0.33646984996905394,
2021-04-05,3706483.521570454,,,161448158.7937866,158402459.58140776,1.9227600387012638,0.005806995837255221,0.005538015841271601,12.75316614549653,,0.000326787911654506,0.000310203733347612,21854435688230.82,21702010091573.95,,,,,0.9540500889726883,0.34673368544957833,
2021-04-06,3451085.7939017853,,,161780128.54582444,158247209.8920191,2.2325313880040847,0.005510026622943909,0.005538639961872676,28.56523060894327,,0.0003437522857807384,0.000312555959046836,21910741085077.887,21740575233513.285,,,,,1.0021491444834318,0.3554174904021757,
2021-04-07,3423871.4489547024,,,162290644.68790674,158439796.0203741,2.4304806872716864,0.005608277031281453,0.0055373180952258344,19.003376627325675,,0.00031448531158969234,0.00031270080014166756,21967046481924.953,21769791710626.56,,,,,1.0044190240598878,0.34168317514637936,
2021-04-08,3787132.82056115,,,162452464.91927677,158238180.4007179,2.663253888065564,0.005026795732755416,0.005519816159046459,-2.6803831272712353,,0.00032879006462383545,0.0003119662085695359,22023351878772.02,21798175772378.61,,,,,1.0288726013229434,0.3440450632988176,
2021-04-09,3321859.814280952,,,162984526.2680845,158275064.330111,2.9754920196375045,0.005834625946662411,0.005522161949670817,2.447832776834935,,0.0003584221580064118,0.0003132504043528915,22079657275619.086,21826559834130.66,,,,,0.9890027464380984,0.359997667678592,
2021-04-10,3606568.124837004,,,164312462.15762183,158745206.99735317,3.507038247328694,0.005941788352791985,0.005547272736181883,-0.4737821828157407,,0.0003008755746990006,0.00031056660376722217,22135962672466.152,21854943895882.707,,,,,1.011845179502712,0.3549341457807862,
2021-04-11,4281248.671508187,,,164540610.8990592,158985315.99172345,3.494218845143391,0.0054189282355238035,0.005539888732495558,-20.162572633769482,,0.00024851656527914777,0.0003066683469651375,22192268069313.223,21883327957634.758,,,,,0.9461872979570952,0.3525711127292209,
2021-04-12,3840582.626857604,,,164979200.6181564,159454874.42062467,3.4645075498376303,0.005331597304981512,0.005532631315684757,3.1795777696020044,,0.0003149695484435596,0.00030310414507200254,22248573466160.29,21911712019386.81,,,,,0.9610997792486161,0.36022626403373675,
2021-04-13,3661785.0412336322,,,164843552.60001934,159655233.4901534,3.2497018506373614,0.005408905587254006,0.005511307836860296,14.081912153128773,,0.00032825647520743744,0.0003044777821866498,22304878863007.355,21940096081138.86,,,,,0.9598880401735485,0.37619574201921985,
2021-04-14,3960703.2824081075,,,164759391.86470973,159455028.84986013,3.3265573496452836,0.00535872818428458,0.005515917700713466,9.14292574645643,,0.0004577721810450596,0.0003068492172304004,22361184259854.42,21968480142890.91,,,,,0.8674670391749754,0.4066478854730402,
2021-04-15,3263859.704269964,,,166081067.0244166,160117580.09859657,3.7244423035268377,0.006833842234120933,0.005572738645770177,15.739277954122333,,0.0004320270525899939,0.0003097355355775564,22420160353424.93,21998199553004.68,,,,,0.9731964279168337,0.4038619052576196,
2021-04-16,5398001.460324639,,,165272410.70320755,159448438.69149357,3.6525738495669238,0.0040774128947297355,0.00553174883671479,-9.213123314759342,,0.000638677843198835,0.00031910944821748156,22491283809511.73,22033992644376.598,,,,,1.081038195765784,0.4004921334456188,
2021-04-17,6094983.121890755,,,163426207.8952958,159077598.75449094,2.733640152677807,0.003796737430668377,0.005449894578346016,-30.987744372957682,,0.0008406459040194059,0.00033334133811479557,22562407265598.527,22069785735748.51,,,,,0.8558859933557443,0.42210033199122876,
2021-04-18,4125591.5140807913,,,162992989.5611594,159049611.09086964,2.4793386280230605,0.005092597061377009,0.005429760723214936,-9.519084125180433,,0.0007815867014151768,0.00034712915947240946,22630993206447.52,22105578827120.43,,,,,0.8573814332911672,0.3970937127583717,
2021-04-19,5438447.082309731,,,161203678.78064808,158511861.9254404,1.6981800639576345,0.004162539898861157,0.005380292435332803,-9.066479429772013,,0.0010355188820328769,0.0003719280218370866,22688207319749.29,22141371918492.348,,,,,0.7119578423095153,0.4149177891903101,
2021-04-20,3808321.1022830363,,,160553247.35890108,158293007.4214299,1.4278836191259014,0.005815232742624541,0.005390369017192842,35.43101900954557,,0.001078042658601747,0.0003992212928351157,22745421433051.055,22176817828129.438,,,,,0.8842913651985149,0.4132265169435825,
2021-04-21,4698912.319873729,,,159028933.07778513,157638535.6241491,0.8820162146969724,0.004634922404432297,0.00536504219976935,-7.981757444609849,,0.0011316057590411554,0.0004274122268514756,22802635546352.82,22207781937189.723,,,,,0.8777349193016623,0.4157600280761884,
2021-04-22,3867498.2442891947,,,158783477.85302085,157894643.20299008,0.5629289419646635,0.0060537164186273695,0.0053776542228699,-6.469611793672437,,0.0010905849144061963,0.0004551376884113943,22859849659654.586,22238746046250.004,,,,,0.8590983456833992,0.3835373609891968,
2021-04-23,3475028.886616514,,,158551501.0224658,158138436.9081492,0.2612041194921254,0.005407085277289609,0.00536925900547791,1.7756104061173783,,0.0009119295617991969,0.00047652710058136645,22917063772956.355,22269710155310.29,,,,,0.8722289709173132,0.35112340160312494,
2021-04-24,3206961.1586917033,,,158637816.8914992,158685599.64963782,-0.03011159042976208,0.005779416953274856,0.005384898590050071,-18.00344396480551,,0.0005793123810162678,0.0004870243969972178,22974277886258.12,22300674264370.57,,,,,0.8790645943966596,0.31696761832880327,
2021-04-25,3933035.1853229944,,,159219996.21133718,158578657.89227444,0.40442914799677626,0.00521644744641975,0.005386175208623268,-25.89874365629917,,0.0004824360185776752,0.0004938823405268777,23031491999559.887,22331638373430.855,,,,,0.8563911241302984,0.2991919214623147,
2021-04-26,3938819.829574492,,,157913812.73820633,157998191.76989415,-0.053405061291247856,0.004998761026792262,0.00535800155288114,-6.225371476625641,,0.0006969670583493984,0.0005094095739261004,23088706112861.652,22362602482491.137,,,,,0.9397329160669112,0.35461055833252525,
2021-04-27,3256365.0834423536,,,157701744.8106432,158270758.6579141,-0.35951924948156605,0.005890475923534044,0.0053671386839361365,18.942239076155797,,0.0005444562185770355,0.0005197812011562775,23145920226163.42,22393566591551.42,,,,,1.0920684005066832,0.3435146474206966,
2021-04-28,3709161.588369231,,,157779528.29268008,158219351.76492855,-0.27798335953372555,0.005450808464344335,0.005358562174732513,-6.198021535498555,,0.0004905300011907896,0.0005272574902670735,23203134339465.188,22424530700611.703,,,,,1.101635591115807,0.33658964935322794,
2021-04-29,3920905.1493861442,,,157256957.80173996,158245151.44807354,-0.6244700902656974,0.004801553261812757,0.005327540155502262,-14.876111055990204,,0.0005582044833619819,0.0005358357083897846,23260348452766.953,22455494809671.99,,,,,1.1026808733904558,0.34155629819599187,
2021-04-30,3515469.0054619205,,,157234579.39217335,158738318.55939454,-0.9473069712436636,0.005837740512519408,0.00532667440463221,-18.048875269247,,0.0004948198810256058,0.0005420656079421283,23317562566068.723,22486458918732.27,,,,,1.0711361297352124,0.34939538390659125,
2021-05-01,3812549.059536507,,,157279508.92598668,158813770.02114594,-0.9660756024456951,0.005684365530306556,0.005334717383321741,-16.794891153431124,,0.0003882888783689236,0.0005453916086750044,23355526160411.445,22507797768313.035,,,,,0.9196850418131702,0.3585641783243628,
2021-05-02,4577314.459643305,,,158246489.59654704,159236777.86765945,-0.6218966988370405,0.006560818030637389,0.005380164196955875,-26.19979992861775,,0.00036120305125098327,0.0005476855218056257,23273662327782.0,22489209615608.383,,,,,1.0998921055570035,0.37270244146122006,
2021-05-03,3698230.799021716,3402675.2269323566,,159268468.28128478,159955154.58506298,-0.4292992628255903,0.006712957529566694,0.00543990914223076,5.946956735336006,772520.2111111111,0.00038645939273469727,0.0005506357177406192,23189375863491.867,22470621462903.734,22146378492960.812,4.709561750073595,,,1.0328398904230376,0.3929423671002326,0.3491308701405273
2021-05-04,3648413.283158813,3422812.7346804626,,159851958.9542933,160363859.97651872,-0.3192122084790443,0.006198822168333861,0.005475097401533574,24.779553273211754,771806.4222222222,0.0003304135358763401,0.0005525446084587891,23105089399201.734,22452033310199.082,22143993099490.32,4.340212243533854,,,0.9887127744053832,0.3669008912206383,0.3504073333465552
2021-05-05,3404586.2133403276,3440049.8170668683,,159232483.14981142,160340320.97179902,-0.6909290241929587,0.005799235089378635,0.005474838709937689,5.827665764918777,770835.1111111111,0.0003225296682753613,0.0005524026670128176,23020802934911.6,22437619311571.21,22141607706019.832,3.9707831543447285,,,0.9897752848515304,0.3802611646611635,0.35168871857327194
2021-05-06,3344824.986009904,3455771.953102001,,159517012.24503803,160648570.39543122,-0.7043686355653264,0.00640022750906916,0.00550451207280853,0.22030017383989353,770692.1777777778,0.000351725104743064,0.0005526684276448951,22936516470621.465,22423628777849.68,22139222312549.344,3.6012744567822907,,,0.8502289296030225,0.38274736441552526,0.3530407060691054
2021-05-07,3482689.12220688,3470885.487679486,,159371433.13426745,160831038.91108707,-0.9075398490406682,0.006681083189843317,0.005540272278093925,-6.5669523445602955,770796.3222222222,0.0003388688032364792,0.0005534812106997879,22852230006331.332,22409638244128.145,22130604475861.484,3.2607583369759006,,,0.768101960614941,0.4066947423484544,0.35457851907031174
2021-05-08,3885023.149654886,3484698.4069470353,,160073500.72689322,161262982.82308498,-0.7376039237229394,0.00634181504938025,0.005584106255314753,-2.2966381534462066,771080.1777777778,0.00031752425687679297,0.0005531056837748867,22767943542041.2,22395647710406.613,22121431695599.473,2.922558789765426,,,0.6613620007258353,0.3863289863243895,0.3561246527612373
2021-05-09,4483886.711522711,3510922.401615497,,160597702.94009316,161791114.60408884,-0.7376249675637461,0.0064301708382418325,0.0056039577517007335,-19.134446525871596,769605.5333333333,0.0002825258186850206,0.0005505758057975068,22683657077751.066,22381657176685.08,22112258915337.46,2.5840786533900775,,,1.0728415481782052,0.3750447751181643,0.3571588761363105
2021-05-10,3515131.2299701944,3524571.5433225646,,160725316.17022386,162518889.16392285,-1.1036089354843104,0.006666345666198878,0.005628109662147631,8.096177413118566,768726.1222222223,0.00033306225013023496,0.0005516486949785481,22599370613460.934,22367666642963.547,22103086135075.45,2.2453175785163624,,,1.0742782844155787,0.38541323494149193,0.35767576023278325
2021-05-11,3487459.6520204027,3536468.2747144415,,161039804.4051971,162790207.6521282,-1.0752509388765334,0.005935486982645067,0.005645328287051673,30.730753698740788,768650.6555555556,0.0002620603604108729,0.0005521001548162722,22515084149170.8,22353676109242.01,22093913354813.438,1.9062752152306548,,,0.5679446353163082,0.3666513973625942,0.35814514619539883
2021-05-12,3437848.423016661,3543270.1180950045,,161392631.58564904,163185916.1019027,-1.0989211251200188,0.006252803479223228,0.005676035159526397,11.801882228942917,769280.6555555556,0.00025622721933214195,0.0005501420771792249,22430797684880.668,22339685575520.48,22084740574551.43,1.566951213037971,,,0.4562115670191139,0.3665302406232455,0.35838784992509953
2021-05-13,3845802.4343471155,3558806.863142389,,162145052.36948028,163494302.4847498,-0.8252581811789947,0.005045822794410431,0.005663932399764943,-3.9028073535226526,768721.0555555555,0.00025995927218932765,0.0005478655037452879,22433794031350.355,22369336447178.855,22104662064542.688,1.4889708146029614,,,0.1832864286867625,0.2886027074349269,0.3576797893872528
2021-05-14,3517063.8853991264,3568784.2802680843,,162530596.90601796,163644994.38536388,-0.6809847601643109,0.0048788264326697335,0.005647935674711116,-11.959365843155245,768324.6666666666,0.00027530620722704993,0.0005417833046180209,22497428962137.387,22429306610995.902,22144796415973.066,1.5923946174097592,,,0.5743246984760829,0.2736345499952018,0.3571366381636198
2021-05-15,3993672.439896596,3580692.5884650033,,161018240.75301412,163549653.88871536,-1.5477948500861693,0.004464929420030643,0.005568971914241439,-32.07696346073079,767747.7888888889,0.0002690981826367945,0.0005363523422862477,22558393196200.98,22489276774812.953,22184930767403.445,1.6834058790314128,,,0.719713898162804,0.27024901260605205,0.3566163187092563
2021-05-16,4224153.617911372,3596239.6536306986,,162471756.23359677,163872083.46840218,-0.8545245758898102,0.004499694807833897,0.005583047978011578,-17.625595298132936,765908.7222222222,0.0002374001719407938,0.0005229764199109796,22607210067748.277,22549246938630.004,22225065118833.82,1.7194323025429745,,,0.7347205973341334,0.2537837187465271,0.3558615103098933
2021-05-17,3594776.0793667873,3601996.4476258066,,163937653.57106027,163681930.73317808,0.15623156152571013,0.004088321999399087,0.005592767463635935,11.957702602765718,765228.9888888889,0.0003036497801212382,0.000505076549114374,22656026939295.58,22609217102447.055,22265199470264.2,1.7553288464957275,,,0.5447198636714803,0.24477007187874453,0.3548897676535813
2021-05-18,3696650.02605828,3611244.763903469,,163242510.23099706,163117749.89607823,0.07648483027350665,0.0037487817197976786,0.005547973618916624,-17.878200350636153,762895.8777777777,0.0003038873293698731,0.0004891532367128639,22704843810842.88,22667918508645.2,22305333821694.58,1.7910962119729052,,,0.693811995495436,0.2460000222543147,0.35374770717025983
2021-05-19,3101624.3721409724,3612164.828932325,,164639963.2574512,162921821.01904964,1.0545807904116542,0.004474608640802162,0.005558375910314658,8.903228483691583,761947.1555555556,0.00046588976877230275,0.00047016559960417803,22753660682390.18,22720934001069.734,22345468173124.957,1.8267350950209236,,,0.8837899225752398,0.23490379739565545,0.35227190404250325
2021-05-20,3258243.784410081,3616801.302625062,,164286544.75714386,162419896.05802247,1.149273415962423,0.004459635850847762,0.005513189347255432,-16.2897339603296,759841.2333333333,0.0005809347238642343,0.0004535953351129276,22802477553937.48,22773949493494.266,22385371070065.45,1.8632993956923187,,,1.2484019579835872,0.23762002125567824,0.35087816148648915
2021-05-21,3250613.9458674984,3619273.609716383,,164905161.73711354,161967047.40744933,1.814019801282659,0.004346977409495002,0.005503591180757521,-3.2906276320434524,758349.3222222222,0.000578794219622535,0.0004351682837989736,22851294425484.777,22826964985918.8,22422286099954.74,1.913312155672146,,,1.209721030857693,0.23353473003905795,0.3492664351453549
2021-05-22,3287666.1314069196,3613232.788043483,,164131618.9290072,161457548.39101407,1.6562065682770477,0.004223547736026444,0.005442585558004157,-20.35458484859681,757490.3777777777,0.0004574660900978994,0.00041406432298869705,22900111297032.08,22879980478343.332,22459201129844.027,1.9631605088666533,,,1.2048618131561155,0.21516726304285208,0.34745147235793017
2021-05-23,3548132.058070152,3611515.8884091913,,163795187.32762948,161173344.17504767,1.626722551259497,0.004197990223018455,0.005402282389528452,-30.062871228544598,755196.8777777777,0.00041892934618492086,0.00039763098246822114,22948928168579.38,22932995970767.867,22496116159733.316,2.012845264626382,,,1.0805702970298805,0.195353421034787,0.34552929115328757
2021-05-24,2663933.8441429613,3601946.445689581,,163358515.95958486,160998166.42554203,1.466072298701439,0.005223877798786323,0.005383764417712168,-7.477532162665989,753492.1333333333,0.00041235130339586636,0.0003920656132142078,22997745040126.68,22986011463192.4,22533031189622.605,2.062367226998175,,,1.035361524371768,0.20824263372694624,0.34391485450673903
2021-05-25,2676601.055086242,3603874.001430656,,162953640.04719782,161086818.1292675,1.1588917876839038,0.005209347418030145,0.005383527750099181,9.337562264640509,750895.8555555556,0.00036730138141197107,0.000388227791975351,23046561911673.98,23039026955616.934,22569946219511.895,2.111727194768532,,,1.0557527083258655,0.2127283612266389,0.342412324596166
2021-05-26,3112061.4737447673,3607912.9755014214,,163562301.87013376,160738057.30417,1.7570478303398018,0.004592071946042015,0.005369971447407506,-5.368710766035778,748796.3111111111,0.00033735778478379577,0.0003762408161898309,23095378783221.277,23092042448041.465,22606861249401.184,2.1609259615065413,,,1.3015513434997226,0.2170967418723376,0.341012833320163
2021-05-27,3426306.9704103516,3612400.2665782413,,162869336.87227222,160285540.84145772,1.6119956928929955,0.004209767430550825,0.005313947830974733,-19.51960298297257,746409.9,0.0003088955606533481,0.00036838879425904133,23144195654768.58,23145057940466.0,22643776279290.473,2.2099643156064763,,,1.3016358838350315,0.21192997420473667,0.33985938190254605
2021-05-28,3359197.1065207133,3619331.1186322384,,162259376.38450253,160019452.3385913,1.3997823384458647,0.00407613998413532,0.005268125548301098,-15.397326452746285,744639.4,0.0003185123489776101,0.00036265487251860203,23193012526315.88,23198073432890.535,22680691309179.76,2.2588430403298076,,,1.1665479211539904,0.2017540549460228,0.3387491143344745
2021-05-29,3596381.7489084015,3621357.041637654,,162306420.23557204,159781689.01865596,1.580112975786712,0.0038185806452414824,0.00523535979441539,-23.6261939959063,743609.7666666667,0.00023907430578874923,0.0003520171999328276,23241829397863.18,23251088925315.066,22717606339069.05,2.3075629138469704,,,0.9221688655781546,0.1885870170535438,0.3376717711336668
2021-05-30,3633526.1546419277,3629062.281220751,,161702404.72651723,159468492.05934528,1.4008489227653373,0.00508731935854273,0.0052103457559495,-35.498258368434676,740587.9777777778,0.0002036448275823711,0.0003423113648180531,23162908198013.934,23240235382041.33,22711942011826.16,1.9855906023048775,,,0.87234127040156,0.2188563074405918,0.33658045104131246
