Date,0,1
2021-02-04,0.6813556209310141,0.318644379068986
2021-02-05,0.2264387720135018,0.7735612279864981
2021-02-06,0.18520013532584917,0.8147998646741509
2021-02-07,0.6095317749909017,0.3904682250090983
2021-02-08,1.801171777620074e-38,0.9999999999999997
2021-02-09,0.5436658381452867,0.4563341618547132
2021-02-10,0.1829045009045604,0.8170954990954393
2021-02-11,2.5994764243084028e-05,0.9999740052357566
2021-02-12,0.5276412697092442,0.4723587302907558
2021-02-13,0.749955471825876,0.250044528174124
2021-02-14,0.21281192915714067,0.7871880708428594
2021-02-15,0.5223987388979139,0.47760126110208617
2021-02-16,0.3785870772885217,0.6214129227114785
2021-02-17,0.00030855355187506023,0.9996914464481248
2021-02-18,0.521922790106741,0.4780772098932592
2021-02-19,1.9108685951948622e-07,0.9999998089131408
2021-02-20,0.5590974510237451,0.44090254897625486
2021-02-21,0.4097367652543744,0.5902632347456255
2021-02-22,0.0006909384493376151,0.9993090615506625
2021-02-23,2.7831990161732736e-11,0.9999999999721678
2021-02-24,0.36330435522015403,0.6366956447798462
2021-02-25,0.0027944020572905027,0.9972055979427096
2021-02-26,0.416404267563701,0.583595732436299
2021-02-27,0.7397287469187981,0.26027125308120197
2021-02-28,0.5948358499293801,0.40516415007062023
2021-03-01,5.732466577326071e-11,0.9999999999426754
2021-03-02,0.21680301938272825,0.7831969806172716
2021-03-03,0.012813047676117115,0.9871869523238831
2021-03-04,0.02990755036587219,0.9700924496341278
2021-03-05,0.5470608569846541,0.45293914301534594
2021-03-06,0.7857199904467324,0.2142800095532677
2021-03-07,0.021122114777426343,0.9788778852225737
2021-03-08,0.3236392188096758,0.6763607811903242
2021-03-09,0.005153190924541879,0.994846809075458
2021-03-10,0.28727047470795797,0.7127295252920419
2021-03-11,0.1437042254931169,0.856295774506883
2021-03-12,0.6012822684961593,0.3987177315038407
2021-03-13,3.182545591890594e-05,0.9999681745440813
2021-03-14,0.09999603256574577,0.9000039674342544
2021-03-15,0.0004723366069875242,0.9995276633930126
2021-03-16,0.40424796889237935,0.5957520311076205
2021-03-17,0.0897164178205702,0.9102835821794295
2021-03-18,0.43641280798994264,0.5635871920100576
2021-03-19,0.7137144091423481,0.2862855908576518
2021-03-20,0.8323403894280923,0.16765961057190754
2021-03-21,0.8003005401994139,0.19969945980058615
2021-03-22,0.006995810496753359,0.9930041895032464
2021-03-23,0.5624229847340334,0.4375770152659667
2021-03-24,0.13525270044257093,0.8647472995574295
2021-03-25,0.38879336557466293,0.611206634425337
2021-03-26,4.032901124029338e-05,0.9999596709887594
2021-03-27,0.4212091467926325,0.5787908532073673
2021-03-28,0.7456754838141981,0.254324516185802
2021-03-29,0.27454864540727897,0.7254513545927211
2021-03-30,0.4407426923523655,0.5592573076476345
2021-03-31,0.7521685309852146,0.24783146901478526
2021-04-01,0.8386672763734218,0.16133272362657797
2021-04-02,0.855365715329711,0.14463428467028888
2021-04-03,0.4165873839149928,0.5834126160850074
2021-04-04,0.5085656079065015,0.4914343920934982
2021-04-05,0.7611399646195005,0.2388600353804996
2021-04-06,0.7636410805281029,0.23635891947189702
2021-04-07,0.16036239316462897,0.8396376068353708
2021-04-08,0.02706614973944776,0.9729338502605523
2021-04-09,0.5823321663115512,0.41766783368844895
2021-04-10,0.3909914611883546,0.6090085388116455
2021-04-11,0.7097238553496499,0.29027614465035023
2021-04-12,0.8226717394813015,0.17732826051869865
2021-04-13,0.00062829640619491,0.9993717035938046
2021-04-14,0.547684884537997,0.45231511546200287
2021-04-15,0.7807059573867522,0.21929404261324767
2021-04-16,0.4674966078732435,0.5325033921267565
2021-04-17,0.6579266839160878,0.3420733160839124
2021-04-18,6.21113564159321e-06,0.9999937888643586
2021-04-19,0.5244233934320265,0.4755766065679734
2021-04-20,0.6875767881257615,0.3124232118742383
2021-04-21,0.02751270794432257,0.9724872920556773
2021-04-22,0.02722445027180444,0.9727755497281959
2021-04-23,0.4835434238357021,0.5164565761642981
2021-04-24,0.5420952921327531,0.4579047078672471
2021-04-25,0.5551746730915981,0.44482532690840193
2021-04-26,1.2643338498972866e-11,0.9999999999873563
2021-04-27,0.3487577007925734,0.6512422992074269
2021-04-28,0.7141086678229291,0.28589133217707097
2021-04-29,0.571809997618855,0.428190002381145
2021-04-30,7.254141886942723e-07,0.9999992745858117
2021-05-01,0.5675752848669543,0.43242471513304587
2021-05-02,0.5717461160706991,0.4282538839293007
2021-05-03,0.7459278061066438,0.2540721938933563
2021-05-04,6.115461903424272e-05,0.9999388453809654
2021-05-05,4.7315886290814726e-07,0.9999995268411369
2021-05-06,0.37734248466040854,0.6226575153395912
2021-05-07,0.5620122576816452,0.43798774231835474
2021-05-08,0.4248406186850289,0.5751593813149711
2021-05-09,0.7022355759714087,0.2977644240285912
2021-05-10,0.07404020228615192,0.9259597977138482
2021-05-11,0.45965173443670276,0.5403482655632971
2021-05-12,1.8007103233191165e-19,0.9999999999999997
2021-05-13,0.48284404259897046,0.5171559574010295
2021-05-14,0.7601024756036165,0.23989752439638354
2021-05-15,0.0003233954843258824,0.9996766045156742
2021-05-16,0.5452279700461007,0.45477202995389926
2021-05-17,0.00020058030112618365,0.999799419698874
2021-05-18,0.4441937897342189,0.555806210265781
2021-05-19,8.626907045023902e-21,0.9999999999999998
2021-05-20,5.0416157624461e-12,0.9999999999949587
2021-05-21,1.7892900293294672e-08,0.9999999821070995
2021-05-22,0.5432170016845427,0.4567829983154573
2021-05-23,4.925713728209492e-06,0.999995074286272
2021-05-24,1.2993297971222522e-14,0.9999999999999869
2021-05-25,0.533483045446237,0.46651695455376285
2021-05-26,0.47317256019747594,0.5268274398025241
2021-05-27,0.5008434139728707,0.4991565860271294
2021-05-28,1.097080408253477e-05,0.9999890291959173
2021-05-29,0.12101909772249032,0.8789809022775098
2021-05-30,0.1329538200003843,0.8670461799996154
2021-05-31,0.007361161621474408,0.9926388383785258
2021-06-01,0.39211116897587883,0.6078888310241214
2021-06-02,0.3813756738606162,0.6186243261393837
2021-06-03,0.022120312525073047,0.9778796874749267
2021-06-04,0.00024101463769600167,0.9997589853623042
2021-06-05,0.047787271916278594,0.9522127280837216
2021-06-06,0.5437600166181136,0.45623998338188665
2021-06-07,0.00013013023174678596,0.9998698697682529
2021-06-08,0.5657930178508406,0.4342069821491593
2021-06-09,8.812110447170975e-15,0.9999999999999916
2021-06-10,0.39145150250810246,0.6085484974918973
2021-06-11,0.5640453307240931,0.43595466927590676
2021-06-12,0.013158591313798238,0.9868414086862016
2021-06-13,1.789249830273874e-11,0.9999999999821075
2021-06-14,0.13968489732398248,0.8603151026760177
2021-06-15,0.6223486418851776,0.3776513581148223
2021-06-16,0.006637063858353534,0.9933629361416463
2021-06-17,0.5387812722871682,0.46121872771283173
2021-06-18,0.0005379976436062431,0.9994620023563936
