Date,Regime,Prob_Regime_0,Prob_Regime_1,Return
2021-04-21,1,0.012312512123538542,0.9876874878764288,-4.545428770480598
2021-04-22,1,0.03524312773221649,0.9647568722677511,-3.9769465868570997
2021-04-23,1,0.454056553725768,0.5459434462741996,-1.2917150958893342
2021-04-24,1,0.44425724920322274,0.5557427507967448,-2.040928965228095
2021-04-25,1,0.3157624776658651,0.6842375223341024,-2.0910991932006073
2021-04-26,1,1.5750923599970658e-11,0.9999999999842166,10.23890703287722
2021-04-27,1,0.41192576270954295,0.5880742372904246,1.8721407707067872
2021-04-28,0,0.6062966208356382,0.3937033791643294,-0.3787066236507264
2021-04-29,1,0.3305554483158742,0.6694445516840936,-2.31573301361897
2021-04-30,1,1.1511568472880284e-06,0.9999988488431206,7.83317679408313
2021-05-01,0,0.5723209754614175,0.4276790245385505,0.13484807439663182
2021-05-02,0,0.5588548008617313,0.4411451991382367,-2.0698824080267464
2021-05-03,0,0.5205202147342899,0.479479785265678,1.0051280300426901
2021-05-04,1,2.261314324127198e-05,0.9999773868567267,-6.760024659363206
2021-05-05,1,5.74099537333567e-07,0.9999994259004304,7.669599321729326
2021-05-06,1,0.39666529294392755,0.6033347070560403,-1.789307676677121
2021-05-07,0,0.5098097334833388,0.49019026651662906,1.7020319416495733
2021-05-08,1,0.42702948425248977,0.5729705157474781,2.523475917161222
2021-05-09,1,0.4898016314743201,0.5101983685256477,-0.9718099004012104
2021-05-10,1,0.061660818169487264,0.9383391818304805,-4.074231760412294
2021-05-11,1,0.23927458137865087,0.7607254186213167,1.5123172427833564
2021-05-12,1,2.56433046272372e-19,0.9999999999999676,-13.32174549215759
2021-05-13,1,0.4957549360261755,0.5042450639737922,1.1508648851098258
2021-05-14,0,0.5396140858519957,0.46038591414797203,0.33056383713041537
2021-05-15,1,0.0003307664733404082,0.9996692335266273,-6.255641905186005
2021-05-16,1,0.307219270647202,0.692780729352766,-0.6504013911406981
2021-05-17,1,0.0001714387425830244,0.9998285612573847,-6.282381585053876
2021-05-18,1,0.22809932652549023,0.7719006734744774,-1.4426855260804117
2021-05-19,1,3.18983790392993e-21,0.9999999999999677,-13.76612259288812
2021-05-20,1,1.8641604295730893e-12,0.9999999999981036,10.21634445174302
2021-05-21,1,1.8238023272533934e-08,0.9999999817619446,-8.528232817818527
2021-05-22,1,0.30542164635372004,0.6945783536462478,0.6217486091784963
2021-05-23,1,1.821310586669425e-06,0.999998178689381,-7.368936883606436
2021-05-24,1,1.7537025966470154e-14,0.9999999999999502,11.31818396541233
2021-05-25,1,0.4607857434176375,0.5392142565823301,-0.7847826261252799
2021-05-26,1,0.3689843251878005,0.6310156748121672,2.322721181784848
2021-05-27,1,0.27060997716155,0.7293900228384177,-2.1815700205532806
2021-05-28,1,5.453803707749004e-06,0.9999945461962599,-7.1268972790680785
2021-05-29,1,0.05988929953651615,0.9401107004634516,-3.0297243912029925
2021-05-30,1,0.055206840009249816,0.9447931599907179,3.0681201249752377
2021-05-31,1,0.006947463568739119,0.9930525364312287,4.637929764125626
2021-06-01,1,0.27282584833260487,0.7271741516673631,-1.7355481702187703
2021-06-02,1,0.18912474878221974,0.8108752512177483,2.426756742916325
2021-06-03,1,0.008299829762691205,0.9917001702372767,4.347513314579721
2021-06-04,1,0.00011305936000872745,0.9998869406399593,-5.902658099058344
2021-06-05,1,0.04670731000312898,0.9532926899968391,-3.638625353945091
2021-06-06,1,0.30594643854094217,0.6940535614590261,0.8731499077197169
2021-06-07,1,0.00013808173414966914,0.9998619182658184,-6.418068042212877
2021-06-08,1,0.32514887364598344,0.6748511263539847,-0.26243255221430895
2021-06-09,1,9.448239462535694e-15,0.9999999999999588,11.5691176788552
2021-06-10,1,0.33029600030723155,0.6697039996927368,-1.7205016645991056
2021-06-11,1,0.32574924705622277,0.6742507529437455,1.7214061681758208
2021-06-12,1,0.00490613594705496,0.9950938640529133,-4.7727642186699555
2021-06-13,1,1.2135421492335995e-11,0.9999999999878331,9.972131893272728
2021-06-14,1,0.14505538852324934,0.8549446114767191,2.866185509310104
2021-06-15,1,0.3814678330851595,0.6185321669148088,0.4669320821235834
2021-06-16,1,0.0066750774324559935,0.9933249225675125,-5.096256234372543
2021-06-17,1,0.30202193808136407,0.6979780619186043,-0.7655308408564543
2021-06-18,1,0.0008517668816108967,0.9991482331183577,-5.955451107366894
2021-06-19,0,0.5711042496543725,0.42889575034559607,-0.4788717175080115
2021-06-20,0,0.5757115241368805,0.42428847586308804,0.23142994254363725
2021-06-21,1,5.591182212609765e-14,0.9999999999999127,-11.265533292858876
2021-06-22,1,0.08580701022365939,0.9141929897763093,2.616961279950969
2021-06-23,1,0.026609871750035635,0.9733901282499333,3.7450929284557066
2021-06-24,1,0.06974732079122105,0.9302526792087478,2.7856637855455446
2021-06-25,1,8.122107116881609e-09,0.9999999918778617,-8.726040111864608
2021-06-26,1,0.1835486087949739,0.8164513912049949,1.7336805936945199
2021-06-27,1,1.0901226189871536e-06,0.9999989098773497,7.653470340723767
2021-06-28,1,0.3214408825731003,0.6785591174268684,-0.6213875868584573
2021-06-29,1,0.028387040631964837,0.9716129593680038,4.162825740266052
2021-06-30,1,0.14099368311529617,0.8590063168846724,-2.305527304246402
2021-07-01,1,0.038235024888766414,0.9617649751112021,-4.191448949776399
2021-07-02,1,0.47403640499035066,0.5259635950096179,0.9678558196406728
2021-07-03,1,0.4183938700412813,0.5816061299586874,2.276009478734853
2021-07-04,1,0.3665451003262614,0.6334548996737073,1.7861561147728189
2021-07-05,1,0.04598508825959074,0.954014911740378,-4.369153529594616
2021-07-06,1,0.49169448102202523,0.5083055189779437,1.4496276397782282
2021-07-07,0,0.588888775250946,0.41111122474902306,-1.1095808759386316
2021-07-08,1,0.3289760690162378,0.6710239309837311,-2.8886355383848983
2021-07-09,1,0.3400917043860462,0.6599082956139228,2.800225807227097
2021-07-10,0,0.6117551328562492,0.3882448671437199,-0.8210311076843557
2021-07-11,1,0.48019319346192757,0.5198068065380417,2.1469475416570294
2021-07-12,1,0.3301398630926396,0.6698601369073296,-3.1668630319270363
2021-07-13,0,0.6512645796448537,0.34873542035511546,-1.368754841238773
2021-07-14,0,0.7225670433913227,0.27743295660864664,0.3679352228648014
2021-07-15,1,0.4435650203779652,0.556434979622004,-3.1734999604230096
2021-07-16,0,0.7452965489485264,0.2547034510514428,-1.1302176025785982
2021-07-17,0,0.8233894663473317,0.17661053365263762,0.3549453761225285
2021-07-18,0,0.7046169228997927,0.2953830771001766,0.836398751269507
2021-07-19,1,0.20980178327384022,0.7901982167261292,-3.078857605735541
2021-07-20,1,0.06589275896731056,0.9341072410326591,-3.2788950534104244
2021-07-21,1,5.550141652918447e-07,0.9999994449858043,7.72744266371268
2021-07-22,1,0.32658150420343546,0.6734184957965341,0.6303573321532197
2021-07-23,1,0.04914821252603693,0.9508517874739326,3.9254825296121565
2021-07-24,1,0.18046427794741413,0.8195357220525555,2.1169198964551272
2021-07-25,1,0.0747935706990939,0.9252064293008758,3.084475838448153
2021-07-26,1,0.0002365234332763642,0.9997634765666935,5.621887182352281
2021-07-27,1,0.000729702397224271,0.9992702976027458,5.542428660949672
2021-07-28,1,0.4418837362934798,0.5581162637064904,1.4945713088266865
2021-07-29,0,0.5226070087864398,0.47739299121353046,0.031292277569039406
2021-07-30,1,0.0018743248107536527,0.9981256751892168,5.566640460550953
2021-07-31,1,0.25072650308176564,0.7492734969182048,-1.4427457793580678
2021-08-01,1,0.05004760326980315,0.9499523967301672,-3.9669750446861274
2021-08-02,1,0.24505161473704534,0.7549483852629248,-1.9335866400345791
2021-08-03,1,0.15215319189478738,0.8478468081051831,-2.675797927130985
2021-08-04,1,0.014230504366300412,0.98576949563367,4.179289325125679
2021-08-05,1,0.0640558434595316,0.9359441565404388,2.8229465239896667
2021-08-06,1,0.002306367007217801,0.9976936329927526,4.763803581340187
2021-08-07,1,0.015660457882964395,0.984339542117006,4.062220826083407
2021-08-08,1,0.20171168639292023,0.7982883136070502,-1.7005273763143869
2021-08-09,1,0.0006460404180216175,0.9993539595819487,5.861633592290971
2021-08-10,1,0.45839467844307996,0.5416053215568903,-1.6830892230320749
2021-08-11,0,0.6121104385306301,0.3878895614693401,0.01887784161604955
2021-08-12,1,0.27873559636390033,0.7212644036360698,-2.5559436444095085
2021-08-13,1,2.69815874559445e-06,0.9999973018412245,7.574073459042174
2021-08-14,0,0.5404316000064355,0.4595683999935346,-1.4570550769085089
2021-08-15,0,0.7181549514207836,0.2818450485791866,-0.1060395736311115
2021-08-16,0,0.5339818508219669,0.4660181491780032,-2.2159105646649024
2021-08-17,1,0.37761254017072976,0.6223874598292404,-2.8456465008640075
2021-08-18,1,0.495932018971351,0.5040679810286193,0.23677652773803626
2021-08-19,1,0.017724488384607412,0.9822755116153629,4.277544272682499
2021-08-20,1,0.0008602739223879334,0.9991397260775823,5.611587233192905
2021-08-21,0,0.6275165645054307,0.3724834354945395,-0.8789842617837107
2021-08-22,0,0.7614397973897908,0.23856020261017943,0.8509476775802716
2021-08-23,0,0.6749936907381398,0.32500630926183055,0.45516743529276926
2021-08-24,1,0.10030846937389452,0.8996915306260755,-3.713772529116488
2021-08-25,1,0.10921586969040996,0.8907841303095602,2.6300020708099225
2021-08-26,1,0.01236267984511947,0.9876373201548506,-4.122830429726743
2021-08-27,1,0.013388506853804053,0.9866114931461661,4.508626299220264
2021-08-28,0,0.6139404023890587,0.38605959761091163,-0.31852807356196333
2021-08-29,0,0.6526245805472791,0.3473754194526912,-0.14839825147126007
2021-08-30,1,0.21469913046470165,0.7853008695352687,-3.634760916051416
2021-08-31,1,0.49912346240654426,0.5008765375934261,0.2373884966105244
2021-09-01,1,0.22054351894999824,0.7794564810499722,3.5625563910969937
2021-09-02,0,0.6559956665037509,0.34400433349621956,0.9840830572024784
2021-09-03,0,0.7273970695631631,0.27260293043680717,1.4143209991847705
2021-09-04,0,0.6807378830753232,0.3192621169246471,-0.1614180803242382
2021-09-05,1,0.1449171883428761,0.8550828116570943,3.6215812212024856
2021-09-06,1,0.2490455675505523,0.750954432449418,1.7006125727348609
2021-09-07,1,2.501114109593435e-13,0.9999999999997202,-11.062160716168012
2021-09-08,1,0.4876266319206142,0.5123733680793563,-1.5375366857393713
2021-09-09,0,0.6253320420248213,0.3746679579751492,0.6509485739072396
2021-09-10,1,0.35077888338164204,0.6492211166183286,-3.2495484270765873
2021-09-11,0,0.632630514048005,0.36736948595196556,0.707484862321528
2021-09-12,0,0.5171458154215023,0.48285418457846807,1.9066033633119872
2021-09-13,1,0.28909008706046874,0.7109099129395017,-2.3884438104930017
2021-09-14,1,0.013215712107083439,0.986784287892887,4.735926105899613
2021-09-15,1,0.36465577203767136,0.6353442279622992,2.301546211712613
2021-09-16,0,0.7137546079890988,0.2862453920108717,-0.8157286699553845
2021-09-17,0,0.7349091880017365,0.2650908119982341,-1.0795386860470768
2021-09-18,0,0.5338471456521253,0.46615285434784526,2.138558909058963
2021-09-19,1,0.3469551955848125,0.653044804415158,-2.108904405261347
2021-09-20,1,5.191650880212548e-10,0.9999999994808055,-9.34489531959689
2021-09-21,1,0.0009449438270969214,0.9990550561728736,-5.018520674766336
2021-09-22,1,2.0037166685015306e-06,0.999997996283302,7.0793114035077265
2021-09-23,1,0.047893746424772905,0.9521062535751975,3.0306477717619407
2021-09-24,1,0.015418112343158829,0.9845818876568118,-4.57811156925324
2021-09-25,0,0.6285349193493438,0.37146508065062667,-0.2874812528084303
2021-09-26,0,0.6829755224769759,0.3170244775229948,1.1516491995572586
2021-09-27,1,0.4945066747002572,0.5054933252997136,-2.251426711394122
2021-09-28,1,0.32551783758773506,0.6744821624122357,-2.844007873507015
2021-09-29,1,0.38412120653963905,0.6158787934603317,1.2911568440943544
2021-09-30,1,0.0010982317260205261,0.9989017682739504,5.356827518325935
2021-10-01,1,4.4975859209033947e-11,0.999999999954995,9.878873054388837
2021-10-02,0,0.5845862741077581,0.41541372589221265,-0.8426411116724375
2021-10-03,0,0.6583997435785102,0.3416002564214605,1.023788751114596
2021-10-04,1,0.43011006077023867,0.569889939229732,1.894087339748407
2021-10-05,1,0.003942122586411646,0.9960578774135588,4.890588919734373
2021-10-06,1,9.136022625049285e-07,0.9999990863977078,7.467049831541184
2021-10-07,1,0.23682497294737248,0.7631750270525979,-2.8096533994599104
2021-10-08,0,0.6703562314655491,0.3296437685344214,0.30082765302992254
2021-10-09,0,0.654316997923168,0.3456830020768024,1.853649984899186
2021-10-10,0,0.612488443264232,0.38751155673573845,-0.35774220173775406
2021-10-11,1,0.009310823494807401,0.9906891765051629,4.953684050439833
2021-10-12,1,0.20129606373593287,0.7987039362640374,-2.511499987402066
2021-10-13,1,0.3263269744693885,0.6736730255305818,2.4268618477572446
2021-10-14,1,0.4708251009416018,0.5291748990583688,-0.13862839430587304
2021-10-15,1,6.426441384663611e-06,0.9999935735585859,7.453440738489925
2021-10-16,0,0.5832320306755178,0.4167679693244527,-1.1393481646929993
2021-10-17,0,0.7202443892374972,0.27975561076247324,1.0862437563696314
2021-10-18,0,0.6396862563207225,0.36031374367924796,0.7675599933333555
2021-10-19,1,0.10222585107174482,0.8977741489282256,3.604796768407259
2021-10-20,1,0.09884826583563203,0.9011517341643385,2.693417510124041
2021-10-21,1,0.0006020692666421477,0.9993979307333283,-5.731931362124154
2021-10-22,1,0.3048988258354177,0.6951011741645526,-2.439964726231525
2021-10-23,0,0.6113660197917044,0.38863398020826617,1.1555863876884453
2021-10-24,0,0.5955756568366974,0.40442434316327314,-0.7537937511774118
2021-10-25,1,0.09304827920449979,0.9069517207954707,3.461282366250118
2021-10-26,1,0.010992165605727222,0.9890078343942436,-4.244985266235879
2021-10-27,1,0.05454892484643588,0.9454510751535348,-3.1167793762314377
2021-10-28,1,0.050682206722738626,0.949317793277232,3.658793903615165
2021-10-29,1,0.3029763444911188,0.6970236555088517,2.6489137580500532
2021-10-30,0,0.7413549627077356,0.25864503729223504,-0.5449845754589289
2021-10-31,0,0.8113779510913794,0.18862204890859113,-0.9208042570972408
2021-11-01,0,0.7324838947495308,0.2675161052504397,-0.512974771971586
2021-11-02,1,0.25953997223709957,0.7404600277628709,3.6423534406582414
2021-11-03,0,0.6651570122718342,0.3348429877281362,-0.4054563449956361
2021-11-04,0,0.629602213098574,0.37039778690139635,-2.410378402437041
2021-11-05,0,0.7864218036947525,0.213578196305218,-0.5313959924683642
2021-11-06,0,0.7002114507537747,0.29978854924619597,0.6573419187154039
2021-11-07,1,0.2055428014678775,0.794457198532093,2.9247220855685985
2021-11-08,1,4.846479317109173e-05,0.9999515352067994,6.6951547281130175
2021-11-09,1,0.4790488952887619,0.5209511047112084,-0.8806096371065553
2021-11-10,1,0.4277498406320819,0.5722501593678885,-2.951386747518958
2021-11-11,0,0.7885978285938888,0.21140217140608142,-0.06965054154380868
2021-11-12,0,0.8352193003128686,0.16478069968710177,-1.2225096343529862
2021-11-13,0,0.8266786641350519,0.17332133586491857,0.48878704467287815
2021-11-14,0,0.6252958699344232,0.37470413006554715,1.546951778846406
2021-11-15,1,0.20302987610866569,0.7969701238913046,-2.915932332560256
2021-11-16,1,0.0025029558473579185,0.9974970441526123,-5.3441453304662545
2021-11-17,1,0.32224433955660975,0.6777556604433606,0.34368575027632353
2021-11-18,1,0.0010847739673543635,0.998915226032616,-5.674983989683069
2021-11-19,1,0.2299150295315432,0.770084970468427,2.0677857871575833
2021-11-20,1,0.2332867089982253,0.7667132910017451,2.71443329556047
2021-11-21,1,0.32132667473920956,0.6786733252607607,-1.6193704662002206
2021-11-22,1,0.04141064664524717,0.9585893533547232,-4.156594059825213
2021-11-23,1,0.24775297088199794,0.7522470291179724,2.2735855815052997
2021-11-24,1,0.3336654076447888,0.6663345923551816,-2.2384387059542377
2021-11-25,1,0.3182261207933054,0.6817738792066648,1.7666069441026222
2021-11-26,1,7.019288351241348e-05,0.999929807116458,-6.468677049008209
2021-11-27,1,0.11715483801434752,0.8828451619856229,2.324655494297345
2021-11-28,1,0.02376189810110374,0.9762381018988666,4.439250992635579
2021-11-29,0,0.6212307917699692,0.3787692082300013,0.9748898205370615
2021-11-30,0,0.7649747096138613,0.2350252903861092,-1.3858990072474042
2021-12-01,0,0.8003801855229266,0.1996198144770439,0.3936508620530965
2021-12-02,0,0.5979561924395889,0.4020438075603816,-1.3140205808267913
2021-12-03,1,0.0034144098627566246,0.9965855901372138,-5.09858649473236
2021-12-04,1,1.1134037213614839e-07,0.9999998886595985,-8.204639667902235
2021-12-05,0,0.5679517761565934,0.4320482238433771,0.34175229072583857
2021-12-06,0,0.5612202957244993,0.4387797042754713,2.458589571219494
2021-12-07,0,0.7600325891423729,0.23996741085759798,0.23221598325511295
2021-12-08,0,0.6564029785731534,0.3435970214268174,-0.38518486976749644
2021-12-09,1,0.0025408545825838895,0.9974591454173869,-5.608726229966776
2021-12-10,1,0.2963000141528286,0.7036999858471422,-0.8995118954125081
2021-12-11,1,0.017397927409765177,0.9826020725902056,4.485721593579761
2021-12-12,1,0.22292692239642806,0.7770730776035428,1.4906619672409027
2021-12-13,1,4.432479418567015e-05,0.9999556752057852,-6.7085171731554265
2021-12-14,1,0.32773924050080294,0.6722607594991677,-0.26712535366586465
2021-12-15,1,0.006264773989929214,0.9937352260100414,4.900151980923906
2021-12-16,1,0.17110717919607585,0.8288928208038949,-2.518158299814366
2021-12-17,1,0.23833996995191972,0.7616600300480509,-3.0699007216546836
2021-12-18,0,0.6407415181537152,0.3592584818462554,1.3995731509391929
2021-12-19,0,0.7885673548481649,0.21143264515180582,-0.3025942576284968
2021-12-20,0,0.6781628867133117,0.32183711328665904,0.3709543580616037
2021-12-21,1,0.0491748474883385,0.950825152511632,4.386356175084849
2021-12-22,1,0.3495325295839217,0.6504674704160487,-0.6295931396746557
2021-12-23,1,0.04608955661569419,0.9539104433842764,4.433669186534583
2021-12-24,0,0.7057706237561682,0.29422937624380247,0.0741490435809844
2021-12-25,0,0.8384481947046865,0.16155180529528412,-0.7719775338449475
2021-12-26,0,0.8344015945951473,0.1655984054048233,0.7528401916396588
2021-12-27,0,0.6903794201924816,0.30962057980748914,-0.3328070695091556
2021-12-28,1,0.0007721875486944925,0.9992278124512761,-6.025942561942877
2021-12-29,1,0.28513871362509985,0.7148612863748707,-2.40422787793515
2021-12-30,0,0.5290944925267105,0.4709055074732602,1.5791121209635106
2021-12-31,0,0.5344821584238385,0.4655178415761322,-1.8476352970788867
2022-01-01,1,0.39832510742312915,0.6016748925768416,2.9809396526964793
2022-01-02,0,0.6952248981247846,0.30477510187518597,-0.7163274962024402
2022-01-03,0,0.6442097836797792,0.35579021632019137,-1.873687741700425
2022-01-04,0,0.5445870335153017,0.45541296648466867,-1.206555503976925
2022-01-05,1,0.01031829219044057,0.9896817078095296,-5.0734060559246785
2022-01-06,1,0.3657365000095571,0.6342634999904131,-0.9366159043777023
2022-01-07,1,0.17507598313903078,0.8249240168609394,-3.7140704834525473
2022-01-08,0,0.7298016423765864,0.2701983576233839,0.42359950836730054
2022-01-09,0,0.8485333694004472,0.1514666305995232,0.4256970321941278
2022-01-10,0,0.8166725137489654,0.183327486251005,-0.21554852746600295
2022-01-11,0,0.5359839745611431,0.4640160254388275,2.18691094525878
2022-01-12,1,0.2979731560814258,0.7020268439185448,2.8389418596094007
2022-01-13,1,0.2999215305717014,0.7000784694282693,-3.0888714485930446
2022-01-14,0,0.7139000064287122,0.2860999935712585,1.193026944772435
2022-01-15,0,0.8673656555038498,0.13263434449612113,0.18027787062593337
2022-01-16,0,0.8821399671380509,0.11786003286191994,-0.1471129162361806
2022-01-17,0,0.7931659361814086,0.20683406381856234,-2.0024366905195268
2022-01-18,0,0.8293153157692541,0.1706846842307169,0.2960482826633637
2022-01-19,0,0.6697793406759096,0.3302206593240613,-1.489782306804921
2022-01-20,1,0.29830748175918637,0.7016925182407845,-2.5486340484071834
2022-01-21,1,3.0883636027114036e-12,0.9999999999968825,-10.381165609248043
2022-01-22,1,0.01610101690575209,0.9838989830942189,-3.9143484779602833
2022-01-23,1,0.08853920189267102,0.9114607981073,3.5585092598539703
2022-01-24,0,0.6654852951037795,0.3345147048961915,1.0406744563808523
2022-01-25,0,0.844010335016564,0.15598966498340713,0.8175726995653942
2022-01-26,0,0.8979194726807408,0.10208052731923042,-0.2757017081237767
2022-01-27,0,0.8867234190099643,0.11327658099000683,0.7763821498937729
2022-01-28,0,0.8342003686972301,0.165799631302741,1.7397101956681649
2022-01-29,0,0.8746683633698343,0.12533163663013697,0.9364930938015492
2022-01-30,0,0.8763800283222996,0.12361997167767169,-0.5783656477391652
2022-01-31,0,0.7873881193807875,0.2126118806191839,1.4914536171416914
2022-02-01,0,0.6577938562298753,0.34220614377009595,0.676006535332041
2022-02-02,1,0.031398935038610916,0.9686010649613603,-4.620902936280125
2022-02-03,1,0.32425799661209315,0.675742003387878,0.5456045929246311
2022-02-04,1,5.833084382466301e-15,0.9999999999999656,11.697806617523042
2022-02-05,1,0.4876243376124615,0.5123756623875098,-0.14387874954443491
2022-02-06,1,0.3647147769449758,0.6352852230549956,2.3437312923781706
2022-02-07,1,0.24453091820776804,0.7554690817922033,3.3665872225183024
2022-02-08,0,0.725246458439214,0.2747535415607574,0.6344852661994027
2022-02-09,0,0.8220779301646033,0.17792206983536818,0.4994545216897128
2022-02-10,0,0.7336568290769263,0.26634317092304527,-1.7449359352125104
2022-02-11,0,0.6198876939243771,0.38011230607559443,-2.6561982579102694
2022-02-12,0,0.8308374145858599,0.16916258541411167,-0.38546734323026133
2022-02-13,0,0.8404649266525936,0.15953507334737793,-0.11114619591470198
2022-02-14,0,0.6589724321661147,0.3410275678338571,0.9228086871615693
2022-02-15,1,0.021401453452454505,0.9785985465475172,4.668769788413973
2022-02-16,1,0.24568571822666624,0.7543142817733056,-1.375975221495307
2022-02-17,1,1.2532486498364585e-06,0.9999987467513224,-7.788223037621666
2022-02-18,1,0.4945340330503077,0.5054659669496645,-1.2507647476697636
2022-02-19,0,0.5499856274247215,0.45001437257525073,0.22777283452810604
2022-02-20,1,0.028053415401909615,0.9719465845980626,-4.214073963185861
2022-02-21,1,0.03296405495035126,0.967035945049621,-3.528620878204136
2022-02-22,1,0.06440770035201626,0.9355922996479561,3.2656423611081786
