Regime,Mean_Return,Volatility,Annualized_Return,Annualized_Vol
0,0.0006728260903216129,1.3384843237312214,0.16955217476104645,21.247779926107686
1,0.23518592745419492,4.191127458311536,59.26685371845712,66.53208580599932
